geometry,county_id,apn,land_use_type_id,res_type,land_value,improvement_value,year_assessed,year_built,building_sqft,non_residential_sqft,residential_units,stories,tax_exempt,condo_identifier,imputation_flag,development_type_id,calc_area,parcel_id,zone_id,general_plan_name,city,priority,x,y
"POLYGON ((-121.6841222728512 37.15473359205687, -121.6835606905437 37.15418097778061, -121.6843632425255 37.15366051455776, -121.6852956383507 37.15305582493699, -121.6867999552891 37.15398683914553, -121.6847649666195 37.15536600571335, -121.6841222728512 37.15473359205687))",Santa Clara,71210063,AFAR,,655199.0,0.0,2000.0,,0.0,0.0,0.0,0.0,0.0,000000WILLOW SPRINGS95037,_,VA,36378.2818547,1693055,703.0,Agriculture Medium Scale,Unincorporated Santa Clara,1.0,-121.685121154,37.1541661338
"POLYGON ((-121.6823670019427 37.15622662331138, -121.6831267518656 37.15569456687088, -121.6829395227363 37.15550996340451, -121.6841222728512 37.15473359205687, -121.6847649666195 37.15536600571335, -121.6828255905796 37.15668028867695, -121.6823670019427 37.15622662331138))",Santa Clara,71210062,RSFR,single,208114.0672,274077.9328,2006.0,1981.0,2225.0,0.0,1.0,1.0,0.0,019749DOUGHERTY95037,_,HS,18313.5515295,1693054,703.0,Agriculture Medium Scale,Unincorporated Santa Clara,1.0,-121.68357363,37.1556824276
"POLYGON ((-121.6800671506979 37.15392203011761, -121.6810436062222 37.15329170385212, -121.6813071811557 37.15355774446763, -121.6803254953733 37.1541746604293, -121.6800671506979 37.15392203011761))",Santa Clara,71210021,RSFR,single,449936.6164,365461.3836,2002.0,1974.0,1960.0,0.0,1.0,1.0,0.0,019645DOUGHERTY95037,_,HS,4107.44113543,1693030,703.0,Agriculture Medium Scale,Unincorporated Santa Clara,1.0,-121.680688956,37.1537343791
"POLYGON ((-121.6803254953733 37.1541746604293, -121.6813071811557 37.15355774446763, -121.681541849507 37.15379460860856, -121.6805848983187 37.15442832148511, -121.6803254953733 37.1541746604293))",Santa Clara,71210020,RSFR,single,30840.8415,103894.1585,1976.0,1974.0,1540.0,0.0,1.0,1.0,0.0,019655DOUGHERTY95037,_,HS,3866.53759959,1693029,703.0,Agriculture Medium Scale,Unincorporated Santa Clara,1.0,-121.680933217,37.153992952
"POLYGON ((-121.6805848983187 37.15442832148511, -121.681541849507 37.15379460860856, -121.6818024178429 37.15405761294075, -121.6808419309667 37.15467876157676, -121.6807427625941 37.15458269273981, -121.6805848983187 37.15442832148511))",Santa Clara,71210019,RSFR,single,22785.0852,217563.9148,1974.0,1974.0,3166.0,0.0,1.0,1.0,0.0,019665DOUGHERTY95037,_,HS,4027.8327823,1693028,703.0,Agriculture Medium Scale,Unincorporated Santa Clara,1.0,-121.681195358,37.1542379346
"POLYGON ((-121.6813460170154 37.15519593328516, -121.6813904353047 37.15516763375622, -121.6814236035583 37.15520606941947, -121.6813800926896 37.15523072697363, -121.6813460170154 37.15519593328516))",Santa Clara,71210018,MUTI,,698.0,0.0,1984.0,1900.0,0.0,0.0,0.0,0.0,0.0,000000DOUGHERTY95037,_,IL,24.6453747171,1693027,703.0,Agriculture Medium Scale,Unincorporated Santa Clara,1.0,-121.681385062,37.1551997807
"POLYGON ((-121.6813800926896 37.15523072697363, -121.6814236035583 37.15520606941947, -121.6813904353047 37.15516763375622, -121.6823171706022 37.15457716869926, -121.6825580706655 37.15482031338288, -121.6815850608639 37.15544075087951, -121.6815574313903 37.15541283388469, -121.6813800926896 37.15523072697363))",Santa Clara,71210017,RSFR,single,37661.0016,97034.9984,1984.0,1973.0,1594.0,0.0,1.0,1.0,0.0,019695DOUGHERTY95037,_,HS,3779.45084188,1693026,703.0,Agriculture Medium Scale,Unincorporated Santa Clara,1.0,-121.681955188,37.155007432
"POLYGON ((-121.6808419309667 37.15467876157676, -121.6818024178429 37.15405761294075, -121.6820462196723 37.15430369236655, -121.6810922326953 37.15493555816159, -121.6808419309667 37.15467876157676))",Santa Clara,71210015,RSFR,single,22781.824,155201.176,1974.0,1974.0,2244.0,0.0,1.0,1.0,0.0,019675DOUGHERTY95037,_,HS,3898.58008782,1693025,703.0,Agriculture Medium Scale,Unincorporated Santa Clara,1.0,-121.681442862,37.1544958519
"POLYGON ((-121.6810922326953 37.15493555816159, -121.6820462196723 37.15430369236655, -121.6823171706022 37.15457716869926, -121.6813904353047 37.15516763375622, -121.6813460170154 37.15519593328516, -121.6810922326953 37.15493555816159))",Santa Clara,71210014,RSFR,single,266746.67,399953.33,2004.0,1973.0,2428.0,0.0,1.0,1.0,0.0,019685DOUGHERTY95037,_,HS,4150.26768893,1693024,703.0,Agriculture Medium Scale,Unincorporated Santa Clara,1.0,-121.681704918,37.1547502594
"POLYGON ((-121.6808323911079 37.1514761919157, -121.6811959765324 37.15117696647034, -121.6814307518323 37.15140118580577, -121.6810640948973 37.15168778367144, -121.6808323911079 37.1514761919157))",Santa Clara,71210006,MREL,,155002.1376,19333.8624,1995.0,1950.0,1310.0,1310.0,0.0,1.0,0.0,000345TILTON95037,_,OF,1457.89606351,1693023,703.0,Agriculture Medium Scale,Unincorporated Santa Clara,1.0,-121.681131638,37.151434343
"POLYGON ((-121.6823171706022 37.15457716869926, -121.6820462196723 37.15430369236655, -121.6818024178429 37.15405761294075, -121.681541849507 37.15379460860856, -121.6813071811557 37.15355774446763, -121.6810436062222 37.15329170385212, -121.6805432981738 37.15278670258584, -121.6799664437682 37.15220442993091, -121.6799568357032 37.15219673737645, -121.6808323911079 37.1514761919157, -121.6810640948973 37.15168778367144, -121.6814873595117 37.1521140006778, -121.6819441600275 37.15256941407844, -121.6823989834261 37.15302284729241, -121.6828284198408 37.15345096894313, -121.6835606905437 37.15418097778061, -121.6825580706655 37.15482031338288, -121.6823171706022 37.15457716869926))",Santa Clara,71210005,VMSC,,1261904.0,0.0,2002.0,,0.0,0.0,0.0,0.0,0.0,000265TILTON95037,_,VA,42701.732092,1693022,703.0,Agriculture Medium Scale,Unincorporated Santa Clara,1.0,-121.681736937,37.1531691551
"POLYGON ((-121.6822941280875 37.15640358774849, -121.6826144452376 37.1567164571774, -121.6822885555298 37.15693256569067, -121.6819551813087 37.15662018179351, -121.6822941280875 37.15640358774849))",Santa Clara,71209006,RSFR,single,18999.8814,13798.1186,1973.0,1999.0,0.0,0.0,1.0,1.0,0.0,000507DOUGHERTY95037,_,HS,1721.55051824,1693014,703.0,Agriculture Medium Scale,Unincorporated Santa Clara,1.0,-121.682286994,37.1566678405
"POLYGON ((-121.6796934720055 37.15796892260149, -121.6822081628508 37.15631961993504, -121.6822941280875 37.15640358774849, -121.6819551813087 37.15662018179351, -121.6822885555298 37.15693256569067, -121.6801155574215 37.15837349684592, -121.6796934720055 37.15796892260149))",Santa Clara,71209005,AORC,,23809.4168,7208.5832,,,0.0,0.0,0.0,0.0,0.0,019740DOUGHERTY95037,_,VA,14930.3147764,1693013,703.0,Agriculture Medium Scale,Unincorporated Santa Clara,1.0,-121.681021375,37.1574267315
"POLYGON ((-121.6795512108426 37.15341749465399, -121.6805432981738 37.15278670258584, -121.6810436062222 37.15329170385212, -121.6800671506979 37.15392203011761, -121.6795512108426 37.15341749465399))",Santa Clara,71210030,RSFR,single,38566.224,115513.776,1975.0,1976.0,2271.0,0.0,1.0,1.0,0.0,019635DOUGHERTY95037,_,HS,8056.55681845,1693033,703.0,Agriculture Medium Scale,Unincorporated Santa Clara,1.0,-121.680299952,37.1533546688
"POLYGON ((-121.6794025605687 37.15769007639372, -121.6819167955289 37.15603502212592, -121.6822081628508 37.15631961993504, -121.6796934720055 37.15796892260149, -121.6794025605687 37.15769007639372))",Santa Clara,71209004,AORC,,6115.0,0.0,,,0.0,0.0,0.0,0.0,0.0,019730DOUGHERTY95037,_,VA,11724.8948475,1693012,703.0,Agriculture Medium Scale,Unincorporated Santa Clara,1.0,-121.680807897,37.1570016184
"POLYGON ((-121.6791243674182 37.15300007946092, -121.6791075439002 37.15298026380641, -121.6791028775964 37.15297024314073, -121.6790994300164 37.15295970679713, -121.6790987736982 37.15295105486111, -121.6790989333638 37.1529418824099, -121.6790990537756 37.15293491465302, -121.6790991786419 37.15292776925368, -121.6791022731334 37.15291218994417, -121.6791223385675 37.15288347756379, -121.6799568357032 37.15219673737645, -121.6799664437682 37.15220442993091, -121.6805432981738 37.15278670258584, -121.6795512108426 37.15341749465399, -121.6791243674182 37.15300007946092))",Santa Clara,71210031,RSFR,single,582421.22,61778.78,2007.0,1896.0,1176.0,0.0,1.0,1.0,0.0,019615DOUGHERTY95037,_,HS,8623.61932789,1693034,703.0,Agriculture Medium Scale,Unincorporated Santa Clara,1.0,-121.679793735,37.152822409
"POLYGON ((-121.6815850608639 37.15544075087951, -121.6825580706655 37.15482031338288, -121.6835606905437 37.15418097778061, -121.6841222728512 37.15473359205687, -121.6829395227363 37.15550996340451, -121.6831267518656 37.15569456687088, -121.6823670019427 37.15622662331138, -121.6821701595343 37.15603189372155, -121.6815850608639 37.15544075087951))",Santa Clara,71210038,RSFR,single,260905.8888,254311.1112,1994.0,1934.0,2533.0,0.0,1.0,2.0,0.0,019735DOUGHERTY95037,_,HS,20629.322314,1693036,703.0,Agriculture Medium Scale,Unincorporated Santa Clara,1.0,-121.682825491,37.1551915616
"POLYGON ((-121.6823989834261 37.15302284729241, -121.683832058678 37.15208303925868, -121.6843797562962 37.15244215367624, -121.6843615712428 37.15245397925204, -121.6836216534587 37.15293514483036, -121.6828284198408 37.15345096894313, -121.6823989834261 37.15302284729241))",Santa Clara,71210057,RSFR,single,114544.1093,72588.8907,1982.0,1947.0,1614.0,0.0,1.0,1.0,0.0,019660CAPRISTA95037,_,HS,10483.2325878,1693050,703.0,Agriculture Medium Scale,Unincorporated Santa Clara,1.0,-121.683364311,37.1527512937
"POLYGON ((-121.6819441600275 37.15256941407844, -121.6832762039097 37.15171856514288, -121.683832058678 37.15208303925868, -121.6823989834261 37.15302284729241, -121.6819441600275 37.15256941407844))",Santa Clara,71210056,RSFR,single,62343.37,241770.63,1979.0,1980.0,2136.0,0.0,1.0,2.0,0.0,019640HALE95037,_,HS,10034.4456771,1693049,703.0,Agriculture Medium Scale,Unincorporated Santa Clara,1.0,-121.682862738,37.1523537399
"POLYGON ((-121.6814873595117 37.1521140006778, -121.6826240931642 37.15139793362422, -121.682652907402 37.15137978062266, -121.6832762039097 37.15171856514288, -121.6819441600275 37.15256941407844, -121.6814873595117 37.1521140006778))",Santa Clara,71210055,RSFR,single,178384.5834,292784.4166,2002.0,1987.0,2694.0,0.0,1.0,1.0,0.0,019620HALE95037,_,HS,9108.33514693,1693048,703.0,Agriculture Medium Scale,Unincorporated Santa Clara,1.0,-121.682344904,37.1519510433
"POLYGON ((-121.6810640948973 37.15168778367144, -121.6814307518323 37.15140118580577, -121.6811959765324 37.15117696647034, -121.6813668898834 37.15103630985272, -121.6814446784446 37.15096862714025, -121.6816753401942 37.15101717198885, -121.6817325767329 37.15103147913664, -121.6818315420571 37.15105867534302, -121.6819349942253 37.15109586288214, -121.6821724840477 37.15117755620982, -121.6826240931642 37.15139793362422, -121.6814873595117 37.1521140006778, -121.6810640948973 37.15168778367144))",Santa Clara,71210033,VMSC,,460033.0,0.0,2005.0,1900.0,0.0,0.0,0.0,0.0,0.0,000000TILTON95037,_,VA,9028.87873324,1693035,703.0,Agriculture Medium Scale,Unincorporated Santa Clara,1.0,-121.681744638,37.1514971142
"POLYGON ((-121.6766584572098 37.15500524513811, -121.6776176506324 37.15417676732194, -121.6795315091273 37.15600522653807, -121.6784246001446 37.15674350522691, -121.6766584572098 37.15500524513811))",Santa Clara,71209001,AFAR,,887304.8822,142768.1178,1989.0,,0.0,0.0,0.0,0.0,0.0,000025TILTON95037,_,VA,32371.1128772,1693009,703.0,709 - Single Family Low Density Residential,Morgan Hill,1.0,-121.678068082,37.1554829441
"POLYGON ((-121.6784246001446 37.15674350522691, -121.6795315091273 37.15600522653807, -121.6809307911424 37.15507190657521, -121.6819167955289 37.15603502212592, -121.6794025605687 37.15769007639372, -121.6787815688958 37.15709482818644, -121.6784246001446 37.15674350522691))",Santa Clara,71209003,AORC,,118321.3081,107009.6919,,,0.0,0.0,0.0,0.0,0.0,019700DOUGHERTY95037,_,VA,39757.7029415,1693011,703.0,Agriculture Medium Scale,Unincorporated Santa Clara,1.0,-121.680170448,37.156383631
"POLYGON ((-121.6725773998551 37.13281751379995, -121.6696803502958 37.1300797712255, -121.6699888701293 37.12964875938217, -121.6707862464994 37.13040238260241, -121.6717401215813 37.13130388966501, -121.6737730159111 37.13322508092199, -121.6745013396953 37.13391335519812, -121.6740520226002 37.13421095100828, -121.6725773998551 37.13281751379995))",Santa Clara,76431009,AORC,,250169.6142,25864.3858,1986.0,,0.0,0.0,0.0,0.0,0.0,000850LLAGAS95037,_,VA,31643.4636939,1700664,703.0,Hillsides,Unincorporated Santa Clara,1.0,-121.672056457,37.1319621053
"POLYGON ((-121.6741131007075 37.13298652045097, -121.6737730159111 37.13322508092199, -121.6717401215813 37.13130388966501, -121.6720813677659 37.13107299495361, -121.6722391199965 37.1309662563075, -121.6725832498944 37.13073340740132, -121.6744608592815 37.1325087128027, -121.6746154022582 37.1326548290632, -121.6742720254914 37.13288412674356, -121.6749864277766 37.13355807123131, -121.6750083791523 37.13357752323468, -121.6748511920844 37.13368163620652, -121.6741131007075 37.13298652045097))",Santa Clara,76431005,AORC,,61882.3766,3380.6234,1973.0,,0.0,0.0,0.0,0.0,0.0,000000LAND ONLY95037,_,VA,29198.9853662,1700660,703.0,Hillsides,Unincorporated Santa Clara,1.0,-121.673263489,37.1320598223
