geometry,county_id,apn,land_use_type_id,res_type,land_value,improvement_value,year_assessed,year_built,building_sqft,non_residential_sqft,residential_units,stories,tax_exempt,condo_identifier,imputation_flag,development_type_id,calc_area,parcel_id,zone_id,general_plan_name,city,priority,x,y
"POLYGON ((-122.236846943871 37.53729805621006, -122.2368554877085 37.53729166698743, -122.236863606169 37.53728493519482, -122.2368712789468 37.53727787761385, -122.2368784858638 37.53727051651813, -122.2368852031021 37.53726286599424, -122.2368914175084 37.53725495370571, -122.2368971121613 37.53724679363733, -122.2369022704594 37.53723841350355, -122.2369068789935 37.53722982998406, -122.236910928059 37.5372210706914, -122.2369144009265 37.53721215784816, -122.2369172945959 37.53720311072709, -122.2369195959782 37.53719395973754, -122.2369213020733 37.53718472415233, -122.2369224100733 37.53717543148196, -122.2369229136578 37.53716610654203, -122.2369228134031 37.53715677404615, -122.2369221063731 37.53714745601298, -122.2369208001689 37.53713818254606, -122.2369188952386 37.53712897286707, -122.2369163956069 37.53711985163862, -122.2369133054264 37.53711084901528, -122.2369096388745 37.53710198126886, -122.2369054035521 37.53709327850289, -122.2369006103164 37.53708476253201, -122.2368952734089 37.53707645237402, -122.2368894037507 37.53706837258956, -122.2368830190954 37.53706054489134, -122.2368761337485 37.53705299104308, -122.2368687722322 37.53704572716364, -122.2368609489159 37.5370387777627, -122.2368526848735 37.53703215901003, -122.2368438258832 37.53702576605588, -122.236834561866 37.53701975541335, -122.2368249103194 37.53701413781133, -122.2368149027902 37.5370089347587, -122.2368045636723 37.53700415688239, -122.2367939243206 37.53699981745347, -122.2367830127053 37.53699593253982, -122.2367718599889 37.53699250717458, -122.2367604975262 37.5369895546288, -122.2367489565437 37.53698708268164, -122.2367372647557 37.53698509641718, -122.2367254602212 37.5369836007667, -122.2367135741668 37.53698260350941, -122.2367016376911 37.53698210693249, -122.2366896852129 37.53698210778036, -122.2366777478947 37.53698261108629, -122.2366658635396 37.53698361079774, -122.2366540597978 37.53698510925301, -122.2366423710243 37.5369871004506, -122.2366341821875 37.53698844384412, -122.2366258968395 37.53698934641196, -122.2366175562318 37.53698980205061, -122.2366091982962 37.53698981019958, -122.2366008540674 37.53698937040012, -122.2365925684376 37.53698848473574, -122.2365843760181 37.53698715818876, -122.2365763148043 37.53698539294459, -122.2365684195354 37.53698319947748, -122.2365607284629 37.53698059095672, -122.2365532762619 37.53697757511063, -122.2365460942873 37.53697416521036, -122.2365392174701 37.5369703799681, -122.2365326771652 37.53696623265508, -122.2365264980225 37.53696174488228, -122.2364930154209 37.53693605894536, -122.2364591064829 37.53691072815604, -122.236424778233 37.5368857579039, -122.236390041016 37.53686114803574, -122.2363548985362 37.53683690948405, -122.236319357626 37.53681303940062, -122.2362834219254 37.53678954597203, -122.236247098459 37.53676643458792, -122.2362103975713 37.53674370509505, -122.2361733229024 37.53672136568006, -122.2361358779643 37.53669941903754, -122.2360980731016 37.53667786501438, -122.2359848312353 37.53661587305854, -122.2358563614611 37.53654268432517, -122.2358521753895 37.53654008716078, -122.2358484083342 37.53653711572149, -122.2358451094026 37.53653380499161, -122.2358423247019 37.53653020922813, -122.2358400966988 37.53652637450111, -122.2358384577072 37.53652235527134, -122.2358374298241 37.53651821164419, -122.2358370246735 37.53651399838611, -122.2358372540714 37.53650977850137, -122.2358381089522 37.53650560706176, -122.2358395769938 37.53650154742823, -122.2358416422342 37.5364976547746, -122.235844274982 37.5364939872243, -122.2360272895788 37.5362891938921, -122.2360516119725 37.53625870377474, -122.2360764754179 37.53622848858937, -122.2361018731461 37.53619855392944, -122.2361277985161 37.53616891088038, -122.2361542481433 37.53613956223866, -122.2361812152588 37.53611051359788, -122.2362086931577 37.53608177329735, -122.2362366818398 37.53605334133672, -122.2362651712799 37.53602523159833, -122.2362941545174 37.53599744143775, -122.2363236283598 37.53596998188933, -122.2363535894226 37.53594285574966, -122.2363840241047 37.53591607146014, -122.2364149359181 37.53588963171529, -122.2364463111338 37.53586353946459, -122.2364781465595 37.5358378057424, -122.2365104353626 37.53581243339634, -122.2365431707105 37.5357874252738, -122.2365763493472 37.53576278966326, -122.2366099574795 37.53573852676821, -122.2366439953637 37.53571464757215, -122.236678452655 37.53569115222754, -122.2367133260333 37.53566804627696, -122.2367486018979 37.53564533816168, -122.2367842801849 37.53562302513549, -122.2368203508059 37.53560111833468, -122.2368568034803 37.53557962065782, -122.2368901910799 37.5355590747533, -122.23692393219 37.53553889719249, -122.2369580165299 37.53551909087391, -122.2369924408437 37.53549966408612, -122.2370272016836 37.53548061687986, -122.2370622853206 37.53546195220461, -122.2370976918833 37.53544367555205, -122.2371334110272 37.53542578707476, -122.2371694360482 37.53540829511236, -122.2372057635625 37.53539120246145, -122.2372423797775 37.53537450932572, -122.2372792847576 37.53535821845086, -122.2373164682866 37.5353423354814, -122.2373539200843 37.53532686331601, -122.237391640151 37.53531180195444, -122.2374296148865 37.53529715983829, -122.237467840779 37.5352829342723, -122.2376036372882 37.53551488011035, -122.2374190556164 37.53558799061842, -122.2374140584078 37.53559217662136, -122.2374095135768 37.53559668007007, -122.2374054548373 37.53560146750322, -122.2374019125196 37.53560650825657, -122.2373989029684 37.53561176363171, -122.2373964564497 37.53561720021836, -122.2373945824761 37.53562278216621, -122.2373932972646 37.53562846528502, -122.2373926069435 37.53563421652135, -122.2373925208332 37.53563999178695, -122.2373930381016 37.53564575538437, -122.2373941542123 37.53565146068328, -122.2373958580523 37.53565707488519, -122.2373981452771 37.53566255959759, -122.2374009941731 37.53566787119107, -122.2374043867308 37.535672976969, -122.2374083013645 37.53567783879385, -122.237412709784 37.53568242686789, -122.2374175801869 37.53568670869844, -122.2374228807707 37.53569065179291, -122.2376348352967 37.53605664117502, -122.2376520046401 37.53611587149033, -122.2376687069033 37.53617518837046, -122.2376849385088 37.53623458637468, -122.2377006994556 37.53629406550324, -122.2377159930628 37.53635362021333, -122.2377308124968 37.53641325335313, -122.2377451645251 37.53647295932892, -122.2377484150308 37.53648247323215, -122.2377513187976 37.53649205818876, -122.2377538653526 37.53650170885981, -122.2377560543753 37.53651141151546, -122.2377630844217 37.53652709126237, -122.2377707139508 37.53654259183534, -122.2377789322336 37.53655789691143, -122.2377877321818 37.53657299835476, -122.2377971064508 37.53658787704546, -122.2378070478882 37.53660252210148, -122.2378175458291 37.53661691994594, -122.2378285929929 37.53663105420495, -122.2378401753306 37.53664491409853, -122.237852282113 37.53665848330374, -122.2378649028675 37.53667175648151, -122.2378780301852 37.536684711766, -122.2378916433125 37.53669734671712, -122.2379057383527 37.53670964216396, -122.2379202944241 37.53672159017452, -122.2379353043099 37.53673317712078, -122.2379507505764 37.53674439501976, -122.2379666191743 37.53675523309145, -122.2379828960541 37.53676568055582, -122.2379995671664 37.53677572663295, -122.2380166150774 37.53678536333979, -122.2380340222893 37.53679457994735, -122.2380517748808 37.53680337116759, -122.2380698588021 37.53681172622049, -122.2380882531712 37.5368196371741, -122.2381069405541 37.53682709604547, -122.2381259070935 37.53683410029245, -122.2381451318429 37.53684063923716, -122.2381646008809 37.53684670759156, -122.2381842898769 37.53685229747477, -122.2382041884856 37.53685740903963, -122.238224268928 37.53686203445628, -122.238244520731 37.53686616838573, -122.2382649196918 37.53686980843899, -122.2382854485047 37.53687295212512, -122.2383060897995 37.53687559420712, -122.238326822886 37.53687773499108, -122.2383476269459 37.53687936929109, -122.2383684847374 37.53688049736211, -122.2383893755701 37.53688111951028, -122.2384102821381 37.53688123324466, -122.2384311802388 37.53688083617637, -122.2384520562066 37.5368799340014, -122.238472885839 37.53687852433094, -122.2384936519582 37.53687661016602, -122.2385143372581 37.53687418901584, -122.2385349177924 37.53687126947538, -122.2385553762551 37.53686784905389, -122.2385756955326 37.53686393349843, -122.2385958549987 37.53685952586109, -122.2386158374755 37.53685462914306, -122.2386356224652 37.53684925188841, -122.2386551892776 37.53684339440334, -122.2386745242474 37.53683706238402, -122.2386936103889 37.53683026706943, -122.2387124235639 37.53682300881688, -122.2387309501711 37.53681529606849, -122.2387491731611 37.53680713731737, -122.2387670754842 37.53679854105658, -122.2387826466739 37.53679056712475, -122.2387979444602 37.53678225936715, -122.2388129518577 37.53677362902285, -122.2388276619697 37.53676467619402, -122.2388420611952 37.53675540932277, -122.2389871065962 37.53666294192978, -122.2390015831948 37.53665388815181, -122.2390164310244 37.53664522168548, -122.2390316366122 37.53663695646455, -122.2390471793968 37.53662909828694, -122.2390630389451 37.53662165844263, -122.2390792050404 37.53661464257645, -122.2390956538014 37.53660806202937, -122.2391123714991 37.53660191975131, -122.2391293342521 37.53659622708327, -122.2391465283317 37.53659098697523, -122.2391639331765 37.53658620522525, -122.2391815248411 37.53658189042832, -122.2391992895327 37.53657804278851, -122.2392172067541 37.53657467084988, -122.2392352524317 37.53657177771553, -122.2392534093244 37.53656936364066, -122.2392716603193 37.53656743437226, -122.2392899812148 37.53656598752163, -122.2393083480653 37.53656503168386, -122.2393267503983 37.53656456152024, -122.2393451607561 37.53656458293089, -122.2393635583209 37.53656509073019, -122.2393819224677 37.53656608797039, -122.2394002394036 37.53656757485559, -122.2394184813505 37.53656954355633, -122.2394366311312 37.53657199707391, -122.2394546679924 37.53657493296853, -122.2394725710523 37.53657834330875, -122.2394903230699 37.53658222834983, -122.2395079032276 37.53658658290621, -122.2395252872594 37.53659140184339, -122.2395424646926 37.53659667982264, -122.2395594077488 37.53660240901462, -122.2395761025711 37.53660858687763, -122.2395925282775 37.53661520548019, -122.239608670883 37.53662225678882, -122.2396245059932 37.53662973017706, -122.239640019751 37.53663762310332, -122.2396555056594 37.53664609603684, -122.2396706218757 37.53665498647729, -122.2396853439415 37.53666428105244, -122.2396996647038 37.53667396888071, -122.2397135632166 37.53668403928469, -122.239727021982 37.536694481536, -122.2397400233738 37.53670527941429, -122.2397525603673 37.53671642752994, -122.239764611824 37.53672790696775, -122.2397761670781 37.53673970415116, -122.239787208696 37.53675181109784, -122.2397977258838 37.53676420873928, -122.2398077114883 37.536776886194, -122.2398171443708 37.53678982454676, -122.2398260242746 37.53680301281384, -122.239834330061 37.53681643208004, -122.2398420614733 37.5368300713616, -122.2398492007567 37.53684390894634, -122.2398557477188 37.53685793659645, -122.2398616914372 37.53687212975164, -122.2398670247587 37.53688647753024, -122.2398717403374 37.53690096081279, -122.2398758377883 37.53691556312362, -122.2398793029332 37.53693026819129, -122.2398821422837 37.53694505943798, -122.2398843451098 37.53695992054126, -122.2398859143463 37.53697482948234, -122.2398868428401 37.5369897753796, -122.2398871335259 37.53700473621437, -122.2398867825704 37.53701969556194, -122.2398857930368 37.53703463689553, -122.2398841645401 37.5370495437394, -122.2398819035277 37.5370643967697, -122.2398790061662 37.53707917956175, -122.2398754790312 37.53709387828354, -122.2398713250577 37.53710847091639, -122.2398665507575 37.53712294088233, -122.2398611592578 37.53713727440046, -122.2398551570702 37.53715145489288, -122.2398485540907 37.5371654629846, -122.2398413568948 37.5371792848437, -122.2398335719302 37.53719290114616, -122.2398252127335 37.53720630070391, -122.239816282368 37.53721946699001, -122.2398067941779 37.53723238057837, -122.2397967582516 37.53724503033197, -122.2397861915099 37.53725740226557, -122.2397751004647 37.53726947980115, -122.2397634985885 37.53728124900459, -122.239751399418 37.53729269868779, -122.2397388198101 37.53730381211945, -122.2397257733017 37.53731457811146, -122.2397122699811 37.53732498552674, -122.2396983336661 37.53733502027792, -122.2396839744453 37.53734467122784, -122.2396692128163 37.53735392983229, -122.2396540621878 37.53736277941103, -122.2396385431217 37.53737121416586, -122.2396226726033 37.53737922285743, -122.2390442888316 37.5376715721186, -122.2390252751004 37.53768206924235, -122.2390066225787 37.53769296755926, -122.238988337971 37.53770425872961, -122.2389704417108 37.53771593146358, -122.2389529405665 37.53772798016735, -122.2389358481392 37.53774039639907, -122.2389191745815 37.53775317176804, -122.238902936879 37.53776629503542, -122.2388871451842 37.53777975781043, -122.2388718096501 37.53779355170232, -122.2388569404295 37.53780766832031, -122.2388425474831 37.53782209103576, -122.2388286410918 37.53783681694985, -122.2388152347288 37.5378518321288, -122.2388023350346 37.53786712548692, -122.2387899520982 37.5378826858875, -122.2387780926241 37.53789850499075, -122.2387667667014 37.53791457166, -122.2387559842908 37.53793086926652, -122.2387457487129 37.53794739226751, -122.2387360699925 37.53796412678034, -122.2387269547062 37.53798105897331, -122.238718409559 37.53799818050656, -122.2387104411273 37.53801547754845, -122.2387030525397 37.53803293631827, -122.2386962503727 37.53805054298429, -122.2386900413953 37.53806829195271, -122.2386844286077 37.53808616395084, -122.2386794152666 37.53810415068995, -122.2376266888153 37.53790990262973, -122.236846943871 37.53729805621006))",San Mateo,112810140,97,multi,23844605.0,57495892.0,2009.0,,,0.0,124.0,,0.0, ,merged,HM,47778.3086042,1257633,312.0,R-3,Redwood City,1.0,-122.237793793,37.5368690778
"POLYGON ((-122.235201951242 37.54196875938721, -122.2351479589876 37.54173186176046, -122.2351134339871 37.54156548904098, -122.2352261638833 37.54154847210445, -122.2352277332759 37.5415543877313, -122.2352298830385 37.54156019040624, -122.2352325949693 37.54156583919438, -122.2352358613402 37.5415712985001, -122.235239650411 37.54157653857616, -122.2352439476204 37.54158152667469, -122.235248724549 37.54158622750558, -122.2352539495844 37.54159061681345, -122.2352595944352 37.54159466480004, -122.2352656171435 37.54159834736281, -122.235271986161 37.54160164299225, -122.2352786629783 37.54160452753494, -122.2352856024448 37.54160698792298, -122.2352927626666 37.54160900279972, -122.2353000986848 37.54161056733525, -122.2353075652849 37.54161166571576, -122.2353151209566 37.54161229306041, -122.2353227139078 37.541612447387, -122.2353302992439 37.54161212661171, -122.2353378286213 37.54161132870144, -122.2368660246432 37.54140086126029, -122.2368736591344 37.54139954253295, -122.2368811373942 37.54139773716562, -122.2368884045023 37.54139545695774, -122.2368954159479 37.54139271630163, -122.236902130797 37.5413895350307, -122.2369084977059 37.54138593038527, -122.2369144758685 37.54138192769069, -122.2369200314398 37.54137755491623, -122.2369251236137 37.54137283738724, -122.2369297186093 37.54136780581898, -122.2369337897347 37.54136249906264, -122.2369373100421 37.54135694498562, -122.2369402528396 37.54135118243914, -122.2369426052294 37.54134525007048, -122.2369443439684 37.54133918667992, -122.2369454630557 37.54133303081274, -122.2369459530422 37.54132682106526, -122.2369458080553 37.54132060147476, -122.2369450359522 37.5413144131286, -122.2369436375653 37.54130829172425, -122.2369416242644 37.54130228104399, -122.2369390039069 37.54129642217534, -122.2369358014005 37.54129074771275, -122.2369320281151 37.54128530143866, -122.23692771924 37.54128011304886, -122.2369228963623 37.54127522068079, -122.2369175912229 37.5412706540812, -122.2369118424593 37.54126644289482, -122.2369234651708 37.54127046837343, -122.23702826867 37.54121623919529, -122.2370460558502 37.54123979191879, -122.2370643751829 37.5412630868055, -122.2370832160667 37.54128611302431, -122.237102571541 37.54130886793092, -122.2371224379655 37.54133134333826, -122.2371428082512 37.5413535311101, -122.2371636753093 37.54137542311033, -122.2371850320511 37.5413970112027, -122.2372068715154 37.54141829274295, -122.237229190062 37.54143925954393, -122.2372519770892 37.5414599007746, -122.2372752257003 37.54148021653654, -122.2372989252295 37.54150019325261, -122.237323075677 37.5415198309226, -122.2373476629924 37.54153911876636, -122.2373726835994 37.54155805134265, -122.2373981235757 37.54157662336323, -122.2374500192702 37.54160939303667, -122.2375015339077 37.54164253640671, -122.2375526674887 37.54167605347381, -122.237603413052 37.54170994159458, -122.2384062462916 37.54216750276917, -122.2383949256959 37.54217998459765, -122.238397984178 37.54218258462155, -122.2384005600781 37.54218549669034, -122.2384026107324 37.5421886664971, -122.2384040897719 37.54219202880209, -122.238404975032 37.54219552075451, -122.2384052477322 37.54219907670644, -122.2384048993736 37.54220262811109, -122.2384039422127 37.54220610886149, -122.2384023918906 37.54220945005365, -122.2383902832291 37.54222364112508, -122.2383786110771 37.54223805922484, -122.2383673822678 37.54225270150498, -122.2383565999297 37.54226755418492, -122.2385550378429 37.54235634596603, -122.238585740076 37.54231699835365, -122.2385892227758 37.54231338409635, -122.2385931891925 37.54231009780477, -122.2385975851101 37.54230718148449, -122.2386023596335 37.54230467159817, -122.238607454714 37.54230259372675, -122.2386128020854 37.54230097909601, -122.2386183434427 37.54229984230311, -122.2386240101996 37.54229920084407, -122.2386297300648 37.54229906128224, -122.2386354341312 37.54229942738399, -122.2386467512563 37.54228694558359, -122.2401776564819 37.54314880547275, -122.240436891583 37.54328915970917, -122.2404413175615 37.54329122301093, -122.240445421455 37.5432936756491, -122.2404491473804 37.54329648823544, -122.2404524460311 37.5432996175497, -122.2404552716773 37.54330302581258, -122.2404465149181 37.54331375580121, -122.2404487528428 37.54331725792241, -122.2404504945698 37.54332093220642, -122.2404517149965 37.5433247378216, -122.2404524061353 37.5433286281888, -122.2404525530371 37.54333255408525, -122.2404521580601 37.54333646877859, -122.2404512235622 37.54334032553657, -122.2404497622475 37.54334407747371, -122.2404477903325 37.54334768039925, -122.2404453342513 37.5433510844775, -122.2404424208231 37.54335425634839, -122.2404277116478 37.54337201042166, -122.2404134667737 37.54338999934427, -122.2403996895857 37.54340822031944, -122.2403863867886 37.54342666500722, -122.2403735650234 37.54344532232192, -122.2403612310592 37.5434641866696, -122.2403493847038 37.5434832498125, -122.2403380360469 37.54350250061383, -122.2403271850246 37.54352193632773, -122.2403168417265 37.54354154581733, -122.2403057838309 37.54356216850788, -122.2402952821963 37.54358297524306, -122.2402853469766 37.54360395763185, -122.2402759813641 37.54362510463962, -122.2402671886156 37.54364640797754, -122.2402589718594 37.54366785386483, -122.240251337929 37.54368943945357, -122.2402442898887 37.54371114821713, -122.2402378310594 37.54373297461252, -122.2402319611849 37.54375490765616, -122.2402266868424 37.54377693351615, -122.240222007904 37.54379904670066, -122.2402179274983 37.54382123342901, -122.2402144488819 37.54384348541222, -122.2402115683503 37.54386579171764, -122.2402092959934 37.54388814120839, -122.2402076247218 37.54391052574859, -122.2402065611771 37.54393293425248, -122.2402061016545 37.54395535578729, -122.2402062493466 37.54397777931811, -122.2402070039976 37.54400019386115, -122.2402083619668 37.54402259122956, -122.240210326447 37.54404496038853, -122.2402128937976 37.54406729315112, -122.2402160636344 37.5440895730417, -122.2402198358296 37.5441117945682, -122.2402242066786 37.54413394679788, -122.2402384945708 37.54420021027949, -122.2402961255291 37.54446746285179, -122.2402970185078 37.54447290497773, -122.2402973638566 37.54447838542914, -122.2402971574212 37.54448387405165, -122.2402964016882 37.54448932960489, -122.240295102785 37.54449471903521, -122.2402932633905 37.54450000934015, -122.2402908999782 37.54450516731288, -122.2402880289576 37.54451015700067, -122.2402846668661 37.54451494794257, -122.2402808302416 37.54451950967775, -122.2402765529292 37.54452381423594, -122.2402691999543 37.54453099364937, -122.2402623160244 37.5445384627821, -122.240255924767 37.54454619930918, -122.2402500327588 37.54455418939874, -122.240244667012 37.54456240792875, -122.2402398304622 37.54457083288061, -122.2402355433526 37.54457944472626, -122.2402318154521 37.54458821859904, -122.240228653145 37.54459713242915, -122.2402260662645 37.5446061640959, -122.2402240646436 37.5446152914784, -122.2402226510256 37.54462448432026, -122.2402218284748 37.54463372609462, -122.2402215997343 37.54464298654495, -122.2402219643556 37.54465224644959, -122.2402229251462 37.54466147829793, -122.2402244746316 37.54467065747851, -122.2402266158119 37.54467976471856, -122.2402293341871 37.54468877001687, -122.2402326258599 37.54469765420274, -122.2398449104927 37.5444794425714, -122.2398246835335 37.54446833962881, -122.2398041309739 37.54445762332256, -122.2397832632879 37.54444729899129, -122.2397620943982 37.5444373719225, -122.2397406382273 37.54442784740373, -122.2397189018006 37.54441873082459, -122.2396968990407 37.54441002747264, -122.2396746439341 37.54440174538144, -122.2396521468266 37.54439388439765, -122.2396294250893 37.54438644975779, -122.2396064857474 37.54437944685152, -122.2395833427233 37.54437288096651, -122.2395600133241 37.54436675459329, -122.2395365045109 37.54436107037562, -122.2395128370391 37.54435583075309, -122.2394890179339 37.54435104111542, -122.2394650610537 37.54434670400423, -122.2394409836411 37.54434281916427, -122.2394167961701 37.54433939193422, -122.2393919612404 37.54433586440609, -122.2393672427589 37.54433185718814, -122.2393426511361 37.54432737287331, -122.2393182070002 37.54432240840953, -122.2392939209538 37.54431697462749, -122.2392698102409 37.54431107127218, -122.2392458852075 37.54430469819056, -122.2392221633538 37.54429786611133, -122.2391986550261 37.54429057488155, -122.2391753809807 37.5442828269411, -122.2391523483715 37.54427463317178, -122.2391295743782 37.54426599057273, -122.239107073116 37.54425691266959, -122.2390848549311 37.5442473993095, -122.2390629337466 37.54423745578033, -122.2390413270623 37.54422709281102, -122.2390200417757 37.5442163102996, -122.238999091938 37.5442051190259, -122.2389784914721 37.54419352427793, -122.2389582509162 37.54418153414061, -122.2389383876421 37.54416915385089, -122.2389189052905 37.54415639159591, -122.2388998212972 37.5441432553584, -122.2388811427518 37.54412975327445, -122.2388628870896 37.54411589332697, -122.2388450578875 37.54410168095706, -122.2388276691964 37.5440871269446, -122.2388107350672 37.54407224206948, -122.2387942590126 37.54405702902687, -122.2387782517627 37.54404150413954, -122.2387627272404 37.5440256726956, -122.2387476925348 37.54400954283096, -122.2387331547995 37.54399312542762, -122.2387191247006 37.54397643406243, -122.2387056091993 37.54395947137949, -122.238692615577 37.54394225375272, -122.2386801543717 37.54392478926701, -122.2386676931721 37.54390732477996, -122.2386546995677 37.54389010714888, -122.2386411840967 37.5438731444584, -122.238627154041 37.54385645308202, -122.2386126163621 37.5438400356635, -122.2385975817906 37.54382390852528, -122.2385820572879 37.54380807431112, -122.2385660501357 37.5437925493945, -122.2385495741929 37.54377733631712, -122.2385326401896 37.54376245140146, -122.2385152516387 37.54374789734224, -122.238497422591 37.54373368491905, -122.2384791670972 37.54371982491136, -122.23846048867 37.54370632001403, -122.2384414048728 37.54369318370146, -122.2384219227308 37.54368042136341, -122.2384020597434 37.54366804372834, -122.238381819359 37.54365605074515, -122.2383612191409 37.54364445588832, -122.2383402696269 37.54363326724247, -122.2383189846114 37.54362248460335, -122.2382973781448 37.54361211875062, -122.2382754573164 37.54360217781988, -122.2382532394329 37.54359266430194, -122.2382307384167 37.54358358348441, -122.2382079648055 37.54357494345205, -122.2381849324575 37.54356674674661, -122.238161655359 37.54355900140179, -122.2381381508168 37.5435517099083, -122.2381144292403 37.54354487485902, -122.2380905046158 37.54353850428764, -122.238066394186 37.54353259793901, -122.2380421084884 37.54352716389786, -122.238017661317 37.54352220196009, -122.2379930734271 37.54351771456557, -122.2379683518437 37.5435137071041, -122.2379435173218 37.54351018201552, -122.2379204137673 37.54350691700122, -122.2378974074503 37.5435032357622, -122.2378745087169 37.54349913814557, -122.2378517383874 37.5434946293373, -122.237829096526 37.54348971208338, -122.2378066038248 37.54348438607797, -122.237784270758 37.54347865665998, -122.2377621007746 37.54347252377863, -122.2377401146945 37.54346599261986, -122.237718322928 37.54345906577674, -122.237696729052 37.5434517486904, -122.2376739548033 37.54344352060068, -122.2376514326634 37.54343486026221, -122.2376291833241 37.54342576736911, -122.2376072172598 37.54341624726053, -122.2375855450725 37.54340631076751, -122.2375641805571 37.54339595768614, -122.2375431377001 37.54338519605064, -122.2375224235912 37.543374033997, -122.2375020590502 37.54336247671137, -122.2374820511025 37.54335052958387, -122.2374624068375 37.54333820075059, -122.2374431471392 37.54332549814364, -122.2374242790967 37.54331242989915, -122.2374058097356 37.54329900140714, -122.2373877564909 37.54328522065092, -122.2373701230674 37.54327109856337, -122.2373529268361 37.54325664038171, -122.2373361714376 37.54324185429306, -122.2373198743711 37.54322675102647, -122.2373040358284 37.54321133882, -122.2372886732446 37.54319562565681, -122.2372737903243 37.54317962246991, -122.2372593975412 37.54316333459846, -122.2372455021763 37.54314677841638, -122.2372321146394 37.54312995651696, -122.2372192422116 37.54311288527406, -122.2372068918537 37.54309556733187, -122.2371944311382 37.54307810268706, -122.2371814380187 37.54306088489158, -122.2371679230975 37.54304392477616, -122.2371538934639 37.54302723047649, -122.2371393563354 37.54301081562021, -122.2371243187374 37.54299468559713, -122.2371087947845 37.54297885393294, -122.237092791502 37.54296332601736, -122.2370763161073 37.54294811547807, -122.2370593790742 37.54293322765382, -122.2370419910045 37.54291867337535, -122.2370241659488 37.5429044634224, -122.2370059074196 37.54289060048966, -122.2369872329798 37.54287709805199, -122.2369681496547 37.54286396149905, -122.2369486679818 37.54285119891567, -122.2369288019475 37.54283881833555, -122.2369085655381 37.54282682779257, -122.2368879657784 37.5428152326765, -122.2368670166548 37.54280404102109, -122.2368457321534 37.54279326086019, -122.2368241226836 37.54278289478667, -122.2368022056801 37.54277295078337, -122.236779988232 37.54276343698607, -122.2367574842611 37.54275435868265, -122.2367347110102 37.5427457156181, -122.2367116825931 37.54273752131819, -122.2366884058428 37.54272977293494, -122.2366649017062 37.54272248114619, -122.2366411805929 37.54271564854491, -122.2366172562966 37.5427092749271, -122.2365931428672 37.54270337107265, -122.2365688574833 37.54269793398067, -122.2365444141307 37.54269297168506, -122.2365198266672 37.5426884867279, -122.236495105438 37.54268447895617, -122.2364702711982 37.54268095081003, -122.2364454370247 37.54267742540461, -122.2364207191879 37.54267341482031, -122.2363961282897 37.5426689298882, -122.236371684958 37.54266396755666, -122.2363473996031 37.54265853041888, -122.2363232862116 37.54265262650901, -122.2362993654753 37.54264625552148, -122.2362756409071 37.54263942015136, -122.2362521368395 37.54263212828, -122.2362288636184 37.5426243797547, -122.2362058318459 37.54261618540652, -122.2361830587651 37.54260754498094, -122.2361605582987 37.54259846376613, -122.2361383409845 37.54258894984739, -122.236116420681 37.54257900576696, -122.2360948114388 37.54256864230504, -122.2360735270523 37.54255785925808, -122.2360525781234 37.5425466674572, -122.2360319786383 37.54253507493669, -122.2360117423917 37.54252308149292, -122.2359918766005 37.54251070075405, -122.2359723952512 37.54249794075427, -122.2359533121381 37.54248480129011, -122.2359346379908 37.54247129868458, -122.2359163798344 37.54245743832794, -122.2358985550396 37.54244322545759, -122.2358811673111 37.54242867100663, -122.2358642306988 37.54241378575529, -122.2358477556123 37.54239857229696, -122.2358317527812 37.54238304695465, -122.2358162291663 37.54236721237272, -122.2358011920486 37.54235108492527, -122.235786655286 37.54233466715454, -122.2357726261593 37.54231797543467, -122.2357591116295 37.54230101240994, -122.2357461189772 37.54228379445438, -122.2357336587398 37.5422663296532, -122.2357214798352 37.54224924251471, -122.2357087890269 37.5422323936755, -122.2356955967887 37.54221578847452, -122.2356819103377 37.54219944053948, -122.2356677401478 37.54218335520931, -122.2356530933719 37.54216754336586, -122.2356379771633 37.54215201589082, -122.235622398547 37.54213677817415, -122.2356063681886 37.54212184379258, -122.2355898964977 37.54210721533914, -122.2355729906274 37.5420929036956, -122.2355556611152 37.54207891694685, -122.2355379150501 37.54206526322871, -122.2355197698667 37.54205195052424, -122.2355012292053 37.54203898702014, -122.2354823035395 37.54202637805544, -122.2354630103036 37.54201413161313, -122.2354433531382 37.54200225587995, -122.235423346029 37.54199075888993, -122.2354029993855 37.54197964323608, -122.2353944759813 37.54197538504951, -122.2353856583801 37.54197152950739, -122.2353765711054 37.54196809272904, -122.2353672488343 37.54196508244298, -122.2353577228594 37.54196250917463, -122.235348024473 37.54196038344948, -122.2353381849039 37.54195871304707, -122.2353282421496 37.54195750015313, -122.2353182274387 37.54195675254717, -122.2353081718078 37.54195646977097, -122.2352981167671 37.5419566567052, -122.2352880897769 37.54195730745072, -122.2352781288347 37.54195842419325, -122.235201951242 37.54196875938721))",San Mateo,113370670,97,multi,31947927.0,73493189.0,2010.0,,,0.0,185.0,,0.0, ,merged,HM,68722.5118515,1258237,312.0,R-3,Redwood City,1.0,-122.238034275,37.5428081445
