geometry,county_id,apn,land_use_type_id,res_type,land_value,improvement_value,year_assessed,year_built,building_sqft,non_residential_sqft,residential_units,stories,tax_exempt,condo_identifier,imputation_flag,development_type_id,calc_area,parcel_id,zone_id,general_plan_name,city,priority,x,y
"POLYGON ((-121.7573823379011 37.2978889235676, -121.7574630758597 37.29787916298779, -121.7574751273072 37.29793222205161, -121.757503887963 37.29792805332369, -121.7575071048624 37.29794221821051, -121.7574756680593 37.29794677744389, -121.7573065480458 37.29797383087822, -121.7572914649836 37.29790742017106, -121.7573491568408 37.29789905775208, -121.7573502578999 37.29790390611442, -121.7573846115441 37.29789892751729, -121.7573823379011 37.2978889235676))",Santa Clara,66526021,RCON,multi,108743.412,214386.588,1997.0,1972.0,2480.0,0.0,2.0,1.0,0.0,005317CRIBARI95135,merged,HT,120.032085682,1646456,654.0,Residential Neighborhood,San Jose,1.0,-121.757389443,37.2979271528
"POLYGON ((-121.7574630758597 37.29787916298779, -121.7573823379011 37.2978889235676, -121.7573801211535 37.29787916354461, -121.7573458356533 37.29788413289668, -121.7573469539217 37.2978890542034, -121.7572880672379 37.2978975900204, -121.7572730046088 37.29783126924556, -121.7574763098183 37.29780179855728, -121.7574795339874 37.29781599316009, -121.7574497109178 37.29782031567628, -121.7574630758597 37.29787916298779))",Santa Clara,66526023,RCON,multi,152246.4043,241354.5957,2009.0,1971.0,2480.0,0.0,2.0,1.0,0.0,005319CRIBARI95135,merged,HT,124.239089394,1646458,654.0,Residential Neighborhood,San Jose,1.0,-121.757372807,37.2978510994
"POLYGON ((-121.7573812966643 37.29803610757611, -121.7574628247788 37.298023816144, -121.7574760488406 37.29808203079427, -121.757508195494 37.29807737107863, -121.7575115704412 37.29809194789282, -121.7573085577295 37.29812137602759, -121.7572934343495 37.29805478738039, -121.7573491738805 37.29804670709323, -121.7573504648934 37.29805239614208, -121.7573838972338 37.29804755125155, -121.7573812966643 37.29803610757611))",Santa Clara,66526017,RCON,multi,74359.0636,131704.9364,2003.0,1971.0,2480.0,0.0,2.0,1.0,0.0,005313CRIBARI95135,merged,HT,123.393396778,1646452,654.0,Residential Neighborhood,San Jose,1.0,-121.757392343,37.2980748635
"POLYGON ((-121.7569394198732 37.29638120979524, -121.757080668162 37.29633990212743, -121.7571045070536 37.29639302315699, -121.7571325652283 37.29638498737306, -121.7571380568686 37.29639722379161, -121.7571052582375 37.2964066182629, -121.7569401278973 37.29645348273622, -121.7569267978437 37.29642377828288, -121.7569629671418 37.29641341906842, -121.7569574090801 37.29640103284046, -121.7569493524402 37.29640333986493, -121.7569394198732 37.29638120979524))",Santa Clara,66525034,RCON,multi,157407.5081,292668.4919,2005.0,1971.0,2446.0,0.0,2.0,1.0,0.0,005353CRIBARI DELL95135,merged,HT,113.910283335,1646425,654.0,Residential Neighborhood,San Jose,1.0,-121.757022389,37.2963962353
"POLYGON ((-121.7561571335396 37.29686682179722, -121.7563200360837 37.29682356953048, -121.7563259692965 37.29683819632328, -121.7562976723132 37.2968455244627, -121.7563188620564 37.29689775317514, -121.7561790063672 37.29693653459598, -121.7561697769879 37.29691378673935, -121.7561800773396 37.29691111946862, -121.7561741937499 37.29689661982227, -121.7561332276785 37.29690722833508, -121.7561206671055 37.29687626344798, -121.7561571335396 37.29686682179722))",Santa Clara,66537024,RCON,multi,166362.9952,216453.0048,2009.0,1970.0,2446.0,0.0,2.0,1.0,0.0,005395CRIBARI95135,merged,HT,116.41001679,1646746,654.0,Residential Neighborhood,San Jose,1.0,-121.756230493,37.2968816939
"POLYGON ((-121.7563015530789 37.29749967606031, -121.7561432404975 37.29744394396111, -121.7561597998855 37.29741325879544, -121.756195525317 37.2974255649193, -121.7562014473745 37.29741459395922, -121.7561915568254 37.29741118712446, -121.7562024131321 37.29739107435126, -121.7563403456102 37.29743882289497, -121.756311637911 37.29749201858112, -121.7563352377868 37.29750014706153, -121.7563301725385 37.2975095340491, -121.7563015530789 37.29749967606031))",Santa Clara,66537006,RCON,multi,47334.8562,111908.1438,2005.0,1972.0,2446.0,0.0,2.0,1.0,0.0,005276CRIBARI95135,merged,HT,110.900334863,1646728,654.0,Residential Neighborhood,San Jose,1.0,-121.756249391,37.2974466293
"POLYGON ((-121.7561803366592 37.29701025802333, -121.7563459012611 37.29696587637055, -121.7563513812043 37.2969793816814, -121.7563249310964 37.2969862315104, -121.756347021166 37.29704067383994, -121.7562055852784 37.29707731783285, -121.7561976462455 37.29705774828159, -121.7562089968922 37.29705480818269, -121.7562029353974 37.29703986780203, -121.7561632046888 37.29705015469579, -121.7561501849204 37.29701806452449, -121.7561803366592 37.29701025802333))",Santa Clara,66537020,RCON,multi,159217.68,178682.32,2009.0,1969.0,2446.0,0.0,2.0,1.0,0.0,005391CRIBARI95135,merged,HT,115.196133862,1646742,654.0,Residential Neighborhood,San Jose,1.0,-121.756258402,37.2970237766
"POLYGON ((-121.7561533038534 37.2967892462374, -121.7562931073669 37.29675437916275, -121.7563160310174 37.29681087680884, -121.7563451275473 37.29680334353068, -121.7563501664719 37.29681576630892, -121.7563200360837 37.29682356953048, -121.7561571335396 37.29686682179722, -121.7561436069588 37.29683347761549, -121.7561765366883 37.29682494949957, -121.7561716277203 37.29681285149928, -121.7561637124704 37.29681490119438, -121.7561533038534 37.2967892462374))",Santa Clara,66537026,RCON,multi,199046.9068,264287.0932,2009.0,1971.0,2446.0,0.0,2.0,1.0,0.0,005397CRIBARI95135,merged,HT,117.872562591,1646748,654.0,Residential Neighborhood,San Jose,1.0,-121.756235152,37.2968100376
"POLYGON ((-121.7559644510173 37.2934224631389, -121.7559191972254 37.29331036250822, -121.7559870982809 37.29329295673988, -121.7559777015155 37.29326955521277, -121.7559947920207 37.29326517418767, -121.7560073613783 37.29329647058636, -121.7560582763713 37.29342117302507, -121.7560206324222 37.29343082191476, -121.7560089193133 37.29340166068103, -121.7559911131606 37.29340622543324, -121.7559945360636 37.29341475024674, -121.7559644510173 37.2934224631389))",Santa Clara,66523022,RCON,multi,115321.0628,294463.9372,2005.0,1970.0,2446.0,0.0,2.0,1.0,0.0,005510CRIBARI95135,merged,HT,114.79293286,1646351,654.0,Residential Neighborhood,San Jose,1.0,-121.755988161,37.2933563077
"POLYGON ((-121.7561790063672 37.29693653459598, -121.7563188620564 37.29689775317514, -121.7563413194461 37.29695310277724, -121.7563726646201 37.29694498549263, -121.7563777899066 37.29695761821831, -121.7563459012611 37.29696587637055, -121.7561803366592 37.29701025802333, -121.7561677645609 37.29697927237059, -121.7562054322372 37.29696951795526, -121.7562003767289 37.29695705859081, -121.756188573767 37.29696011574838, -121.7561790063672 37.29693653459598))",Santa Clara,66537022,RCON,multi,223244.625,292074.375,2008.0,1969.0,2446.0,0.0,2.0,1.0,0.0,005393CRIBARI95135,merged,HT,114.56891647,1646744,654.0,Residential Neighborhood,San Jose,1.0,-121.756261612,37.2969538387
