geometry,county_id,apn,land_use_type_id,res_type,land_value,improvement_value,year_assessed,year_built,building_sqft,non_residential_sqft,residential_units,stories,tax_exempt,condo_identifier,imputation_flag,development_type_id,calc_area,parcel_id,zone_id,general_plan_name,city,priority,x,y
"POLYGON ((-122.0969060834689 37.69009914317635, -122.0968642812622 37.69004492566643, -122.0967793127599 37.69008674372576, -122.0964458514107 37.68963922272135, -122.0972999600277 37.68935768121808, -122.0973024200424 37.68935699708069, -122.0973049095279 37.68935637807336, -122.0973074206661 37.68935582778781, -122.0973099583255 37.68935534824941, -122.097312513751 37.68935494027395, -122.097315085054 37.68935459761305, -122.0973176679768 37.68935432624995, -122.0973202630178 37.68935412896639, -122.0973228665493 37.68935400023462, -122.0973254681071 37.68935394298505, -122.0973280747074 37.68935395712247, -122.0973306788956 37.68935404274809, -122.0973332785244 37.6893542019824, -122.0973358686802 37.68935443070922, -122.0973384502253 37.68935472821979, -122.097341015765 37.68935509740295, -122.0973435587144 37.68935553799938, -122.0973460860372 37.68935604747471, -122.0973485906725 37.68935662383343, -122.0973510691946 37.68935727095606, -122.0973535140668 37.68935798511075, -122.0973559295917 37.68935876240492, -122.0973583088882 37.68935960920596, -122.0973606508921 37.68936051681435, -122.0973629531521 37.68936149362884, -122.0973652084202 37.68936252894228, -122.0973674198184 37.68936362515222, -122.0973695807692 37.68936478234796, -122.0973716947281 37.68936599804262, -122.0973737476559 37.68936727207809, -122.0973757495255 37.68936859909066, -122.0973776907427 37.68936998165053, -122.097379570764 37.68937141488495, -122.0973813861264 37.6893729009325, -122.0973831371562 37.68937443456019, -122.0973848229763 37.68937601577993, -122.0973864412744 37.68937763904613, -122.0973879838466 37.6893793103956, -122.0973894518135 37.68938102075054, -122.0973908478212 37.68938277077214, -122.0973921683017 37.68938455772036, -122.0977570297465 37.6900740285039, -122.0977563939897 37.69015769826616, -122.097624593042 37.69021621313043, -122.0974578658383 37.69018150608508, -122.0972897879265 37.69015117382061, -122.0971205534652 37.69012525134232, -122.0969503327909 37.69010376735707, -122.0969060834689 37.69009914317635))",Alameda,415 000100501,300,,0.0,0.0,1970.0,,0.0,0.0,0.0,0.0,1.0, ,_,GV,6677.6034476,255072,857.0,199 - Open Space,Unincorporated Alameda,1.0,-122.09715166,37.6898057163
"POLYGON ((-122.1156152934626 37.68612360471378, -122.1156151630655 37.68604363111398, -122.1156151416087 37.68602976306333, -122.1158524491742 37.68602926179079, -122.1158524246223 37.68612310586584, -122.1156152934626 37.68612360471378))",Alameda,413 003107000,1100,single,105000.0,245000.0,2008.0,2005.0,1369.0,0.0,1.0,2.0,0.0, ,_,HS,217.90833492,252612,857.0,116 - Medium Density Residential,Cherryland,1.0,-122.115733827,37.686076428
"POLYGON ((-122.1156151416087 37.68602976306333, -122.1156149825849 37.6859360557074, -122.1158524626705 37.68593555485204, -122.1158524742964 37.68593847183097, -122.1158524491742 37.68602926179079, -122.1156151416087 37.68602976306333))",Alameda,413 003106900,1100,single,81800.0,191100.0,2010.0,2005.0,1371.0,0.0,1.0,2.0,0.0, ,_,HS,217.758615067,252611,857.0,116 - Medium Density Residential,Cherryland,1.0,-122.115733762,37.6859826528
"POLYGON ((-122.1156149825849 37.6859360557074, -122.1156149715599 37.68592918878474, -122.1156148236481 37.68584221101436, -122.1158521205227 37.68584170953244, -122.1158524626705 37.68593555485204, -122.1156149825849 37.6859360557074))",Alameda,413 003106800,1100,single,105000.0,245000.0,2005.0,2005.0,1369.0,0.0,1.0,2.0,0.0, ,_,HS,218.069397366,252610,857.0,116 - Medium Density Residential,Cherryland,1.0,-122.115733598,37.6858888888
"POLYGON ((-122.1156148236481 37.68584221101436, -122.115614640924 37.68572988888057, -122.1158514290341 37.68565179026473, -122.1158521205227 37.68584170953244, -122.1156148236481 37.68584221101436))",Alameda,413 003106700,1100,single,105000.0,245000.0,2005.0,2005.0,1371.0,0.0,1.0,2.0,0.0, ,_,HS,350.8173602,252609,857.0,116 - Medium Density Residential,Cherryland,1.0,-122.115743403,37.6857647324
"POLYGON ((-122.1153760608372 37.68592969240563, -122.1153756392439 37.68578570087215, -122.115614640924 37.68572988888057, -122.1156148236481 37.68584221101436, -122.1156149715599 37.68592918878474, -122.1153760608372 37.68592969240563))",Alameda,413 003106600,1100,single,102000.0,238000.0,2009.0,2005.0,1339.0,0.0,1.0,2.0,0.0, ,_,HS,401.589046391,252608,857.0,116 - Medium Density Residential,Cherryland,1.0,-122.115501741,37.6858428494
"POLYGON ((-122.1153764006783 37.68604413548374, -122.1153760608372 37.68592969240563, -122.1156149715599 37.68592918878474, -122.1156149825849 37.6859360557074, -122.1156151416087 37.68602976306333, -122.1156151630655 37.68604363111398, -122.1153764006783 37.68604413548374))",Alameda,413 003106500,1100,single,102000.0,238000.0,2005.0,2005.0,1351.0,0.0,1.0,2.0,0.0, ,_,HS,267.555334443,252607,857.0,116 - Medium Density Residential,Cherryland,1.0,-122.115495649,37.6859866561
"POLYGON ((-122.1153767505594 37.686158273428, -122.1153760951933 37.68605155608614, -122.1153764006783 37.68604413548374, -122.1156151630655 37.68604363111398, -122.1156152934626 37.68612360471378, -122.1156153475695 37.68615777133169, -122.1153767505594 37.686158273428))",Alameda,413 003106400,1100,single,102000.0,238000.0,2005.0,2005.0,1339.0,0.0,1.0,2.0,0.0, ,_,HS,266.853145536,252606,857.0,116 - Medium Density Residential,Cherryland,1.0,-122.115495834,37.6861009351
"POLYGON ((-122.1153771056325 37.68627230707826, -122.1153767505594 37.686158273428, -122.1156153475695 37.68615777133169, -122.1156154519622 37.68621744940879, -122.1156155436602 37.6862717988021, -122.1153771056325 37.68627230707826))",Alameda,413 003106300,1100,single,87300.0,203700.0,2009.0,2005.0,1351.0,0.0,1.0,2.0,0.0, ,_,HS,266.235221217,252605,857.0,116 - Medium Density Residential,Cherryland,1.0,-122.115496186,37.6862150313
"POLYGON ((-122.1153773904055 37.68638629463481, -122.1153772629625 37.6863377827995, -122.1153771056325 37.68627230707826, -122.1156155436602 37.6862717988021, -122.1156156039716 37.68631115685705, -122.1156156420524 37.68633279558082, -122.1156146017906 37.68638577600564, -122.1153773904055 37.68638629463481))",Alameda,413 003106200,1100,single,102356.0,238832.0,2009.0,2005.0,1339.0,0.0,1.0,2.0,0.0, ,_,HS,265.683945646,252604,857.0,116 - Medium Density Residential,Cherryland,1.0,-122.115496307,37.6863289967
"POLYGON ((-122.1153775793372 37.68652117019774, -122.1153773904055 37.68638629463481, -122.1156146017906 37.68638577600564, -122.1156142243045 37.68640500278627, -122.1156115164151 37.68652058670254, -122.1153775793372 37.68652117019774))",Alameda,413 003106100,1100,single,102000.0,238000.0,2005.0,2005.0,1351.0,0.0,1.0,2.0,0.0, ,_,HS,310.972580325,252603,857.0,116 - Medium Density Residential,Cherryland,1.0,-122.115495279,37.6864532985
"POLYGON ((-122.1131192975487 37.68637251461071, -122.113186672481 37.68637159157498, -122.1131874468604 37.68640728931341, -122.1131200718958 37.6864082123496, -122.1131192975487 37.68637251461071))",Alameda,413 003105400,6600,,199526.0,324229.0,2008.0,1966.0,2750.0,2750.0,0.0,1.0,0.0, ,_,OF,23.5498055681,252596,857.0,116 - Medium Density Residential,Cherryland,1.0,-122.113153372,37.686389902
"POLYGON ((-122.1129488107063 37.68632060126302, -122.1130828868844 37.68628751959758, -122.113107315844 37.68629817203622, -122.1131334540141 37.68630811473037, -122.1131595926221 37.68631805706421, -122.1131857194067 37.68632765621823, -122.1132118466448 37.68633691202422, -122.1132396826393 37.68634545739257, -122.1132710036307 37.68635532904803, -122.113380449288 37.68638164040446, -122.1133995281976 37.68638481269486, -122.1134185992161 37.68638764140566, -122.1134376632276 37.68639012687328, -122.1134584473976 37.68639224577969, -122.1134774960792 37.68639404477874, -122.1135051980772 37.68639641187109, -122.1135242397522 37.6863978676225, -122.1135432735422 37.68639898014276, -122.113564027482 37.68639972575188, -122.1135830472626 37.68640015213406, -122.1136020587113 37.68640023494269, -122.1136227981951 37.6864002940673, -122.1136418021962 37.68640003363544, -122.1136625267843 37.68639940628495, -122.11368151632 37.68639845902408, -122.1136953673304 37.68639964289552, -122.1136868257327 37.6864042233239, -122.1136782394993 37.6864067467866, -122.1136696536055 37.68640926571262, -122.1136628098106 37.68641244952741, -122.1136542309099 37.68641531099543, -122.1136473950681 37.68641884117347, -122.1136388236742 37.68642204866213, -122.113631987385 37.68642557849686, -122.1136826264499 37.68660891651779, -122.1136051424277 37.68662199547991, -122.11316090941 37.68669743864096, -122.1131540208935 37.68669856302161, -122.1131488459665 37.68669897725376, -122.1131419346748 37.68669907193748, -122.1131367444182 37.68669879970695, -122.1131315462778 37.68669818424814, -122.1131246135268 37.68669724921659, -122.1131194009343 37.68669594728308, -122.1131141734513 37.68669395888122, -122.1131089380771 37.68669162690254, -122.1131037027108 37.68668929527214, -122.1131001804962 37.68668625350007, -122.1130949306786 37.68668323539513, -122.1130913970579 37.68667984974585, -122.1130878630307 37.68667612181169, -122.1130843189126 37.68667204998246, -122.113082501967 37.68666795484057, -122.1130806880909 37.68666385965663, -122.1130788606161 37.68665942062574, -122.1130320057426 37.68649113557159, -122.1130283495238 37.68648191523528, -122.1130264204659 37.68647267123865, -122.1130227642486 37.68646345090209, -122.1130191080323 37.68645423056544, -122.1130171868597 37.68644532979667, -122.1130135306449 37.68643610945983, -122.1130098739926 37.68642688912887, -122.1130044976349 37.68641803604014, -122.1130008488679 37.68640915893691, -122.1129971996633 37.68640028183964, -122.1129918233014 37.68639142840183, -122.112988181982 37.68638289453231, -122.1129828016762 37.6863740411482, -122.1129774327626 37.68636553094382, -122.1129720704275 37.68635702064913, -122.1129667015164 37.68634851044424, -122.1129595489525 37.68633762131971, -122.1129559672037 37.68633183367035, -122.1129523928925 37.68632638890654, -122.1129488107063 37.68632060126302), (-122.1131192975487 37.68637251461071, -122.1131200718958 37.6864082123496, -122.1131874468604 37.68640728931341, -122.113186672481 37.68637159157498, -122.1131192975487 37.68637251461071))",Alameda,413 003105300,6600,,299289.0,324229.0,2008.0,1966.0,2750.0,2750.0,0.0,1.0,0.0, ,_,OF,1841.98381051,252595,857.0,116 - Medium Density Residential,Cherryland,1.0,-122.113306406,37.6865040232
"POLYGON ((-122.1103159534563 37.68484453218272, -122.110409136911 37.68475845097307, -122.1104688087224 37.68480055043369, -122.1103755995391 37.68488560482265, -122.1103159534563 37.68484453218272))",Alameda,413 003504000,1500,single,68400.0,159600.0,2002.0,1971.0,1453.0,0.0,1.0,2.0,0.0, ,_,HT,87.9085651555,252657,857.0,116 - Medium Density Residential,Cherryland,1.0,-122.110392426,37.6848221836
"POLYGON ((-122.1136953673304 37.68639964289552, -122.11368151632 37.68639845902408, -122.1136625267843 37.68639940628495, -122.1136418021962 37.68640003363544, -122.1136227981951 37.6864002940673, -122.1136020587113 37.68640023494269, -122.1135830472626 37.68640015213406, -122.113564027482 37.68639972575188, -122.1135432735422 37.68639898014276, -122.1135242397522 37.6863978676225, -122.1135051980772 37.68639641187109, -122.1134774960792 37.68639404477874, -122.1134584473976 37.68639224577969, -122.1134376632276 37.68639012687328, -122.1134185992161 37.68638764140566, -122.1133995281976 37.68638481269486, -122.113380449288 37.68638164040446, -122.1132710036307 37.68635532904803, -122.1132396826393 37.68634545739257, -122.1132118466448 37.68633691202422, -122.1131857194067 37.68632765621823, -122.1131595926221 37.68631805706421, -122.1131334540141 37.68630811473037, -122.113107315844 37.68629817203622, -122.1130828868844 37.68628751959758, -122.1129488107063 37.68632060126302, -122.1129434418005 37.68631209105703, -122.1129398600466 37.68630630305874, -122.1129362853069 37.68630085864886, -122.1129327109381 37.68629541109671, -122.1129274090965 37.68628999278462, -122.1129238422414 37.68628489160245, -122.1129202674963 37.68627944684364, -122.1129149730483 37.68627436932587, -122.1129096782078 37.68626929390458, -122.112906111302 37.68626419028266, -122.11292407345 37.68621587544315, -122.1128752082102 37.68619388391417, -122.1118559612312 37.68573264665833, -122.1119097506026 37.68566289733344, -122.1119753204949 37.68557856903125, -122.1129160765856 37.6860065426512, -122.113179617073 37.68612584808753, -122.1131901097583 37.68613154697386, -122.1132023224011 37.68613687024499, -122.113212807523 37.68614222031985, -122.1132250202296 37.68614754637623, -122.1132372254998 37.68615252954572, -122.1132494233785 37.68615717191908, -122.1132616211453 37.68616180906429, -122.1132738189666 37.6861664486474, -122.1132860093509 37.68617074534365, -122.1132981923433 37.68617470124376, -122.1133103752841 37.68617865470339, -122.1133225576593 37.68618260224396, -122.1133451666614 37.68618916232466, -122.1133538716985 37.68619213586445, -122.1133643046459 37.68619508015109, -122.11337301007 37.68619805124417, -122.1133817080407 37.68620067875411, -122.1133921366735 37.68620328254981, -122.1134008311453 37.68620591045492, -122.1134112492635 37.6862081710569, -122.1134216673823 37.68621043165797, -122.1134372980658 37.68621399417786, -122.1134529064178 37.68621652734191, -122.1134667797239 37.6862187405941, -122.1134823810013 37.68622092737805, -122.1134979745151 37.68622277650719, -122.1135135679162 37.68622462040742, -122.1135274263917 37.68622614997192, -122.113543005391 37.68622730983331, -122.1135585839524 37.68622846969864, -122.1135741550593 37.68622928597937, -122.1135897261816 37.68623010295494, -122.1136035548089 37.6862302567866, -122.113619118915 37.6862307301698, -122.1136346676874 37.68623051708879, -122.1136502239076 37.68623064723976, -122.1136657656705 37.68623009091465, -122.1136813069947 37.68622953459342, -122.1136968408707 37.68622863503607, -122.1137106471537 37.68622775915296, -122.1137261735808 37.68622651635771, -122.1137416929977 37.68622493032036, -122.1137572119755 37.68622334428697, -122.1137727235042 37.68622141501745, -122.1137864999838 37.68621916584072, -122.1138020045009 37.6862168933273, -122.1138175011299 37.68621427758377, -122.113831266658 37.68621168556433, -122.1138467593365 37.6862087261864, -122.1138622485211 37.6862057675514, -122.1138760030871 37.68620248865606, -122.1138914777949 37.68619884284622, -122.1139052240399 37.68619522107387, -122.1139206908572 37.68619123203214, -122.1139344226397 37.6861869237823, -122.1139481544206 37.68618261553085, -122.11396360672 37.68617793757015, -122.1139773311013 37.68617328852044, -122.1139910479785 37.68616829379592, -122.1140047648463 37.68616329872131, -122.1140184742704 37.68615796075952, -122.1140321836849 37.68615262244769, -122.1140458856479 37.68614694090018, -122.1140595806051 37.68614091645951, -122.1140715475238 37.68613491535632, -122.1140852345885 37.68612854768459, -122.1140989216432 37.68612217966284, -122.1141126012457 37.6861154684054, -122.1144493639853 37.68594570123312, -122.1151277498384 37.68567098989692, -122.1152998279604 37.68563704071497, -122.1157498441311 37.68551000781174, -122.1158064013732 37.68548828749639, -122.1159934828863 37.68542906750222, -122.116171515518 37.68543074438026, -122.1164194133882 37.68546613992267, -122.1167399773258 37.6855850007515, -122.1167489178168 37.68567826896705, -122.1167578578841 37.68577153683817, -122.1167265068356 37.68576029352212, -122.1164074832156 37.68563282739917, -122.1161530729128 37.68561571873423, -122.1158514290341 37.68565179026473, -122.115614640924 37.68572988888057, -122.1153756392439 37.68578570087215, -122.1151364293303 37.6858319007691, -122.1148465363772 37.68593167114678, -122.1144586381922 37.68613407226383, -122.1144415626099 37.68614357681349, -122.1142245577405 37.68625745337773, -122.1141869144549 37.68627479359668, -122.1141629433309 37.68628507930646, -122.1141389682579 37.68629502172921, -122.114114978713 37.68630462100923, -122.1140909852124 37.68631387665375, -122.1140669842636 37.68632278940782, -122.1140412482646 37.68633138260402, -122.1140172324052 37.68633960887984, -122.113986328069 37.68634895958018, -122.1139674284324 37.68635402813182, -122.1139485207921 37.68635874822548, -122.1139296140794 37.68636347074332, -122.1139106986073 37.68636785039057, -122.1138917765535 37.68637188644023, -122.1138728466103 37.68637557925886, -122.1138539166728 37.6863792724229, -122.1138332447315 37.68638230522703, -122.1138142998251 37.68638530878049, -122.1137953479678 37.68638797187848, -122.1137763956781 37.68639063532788, -122.1137557013251 37.6863926356286, -122.1137367341213 37.68639461190665, -122.1137281145524 37.68639576074253, -122.1137195024147 37.6863969084302, -122.1137108937936 37.68639840010234, -122.1137022926127 37.68640023465943, -122.1136953673304 37.68639964289552))",Alameda,413 003105100,300,,0.0,0.0,1971.0,,0.0,0.0,0.0,0.0,1.0, ,_,GV,8824.11963493,252594,857.0,116 - Park,Cherryland,1.0,-122.114242465,37.6859091888
"POLYGON ((-122.1164575182958 37.68618561853815, -122.1164561984348 37.68596589339961, -122.1167603465376 37.68596549467254, -122.1167611151584 37.68600084880731, -122.1167616225169 37.68618316005601, -122.1164575182958 37.68618561853815))",Alameda,413 003105002,2200,multi,102000.0,238000.0,2007.0,1954.0,1792.0,0.0,2.0,1.0,0.0, ,_,HT,651.665825894,252593,857.0,116 - Medium Density Residential,Cherryland,1.0,-122.116608823,37.6860750178
"POLYGON ((-122.1164561984348 37.68596589339961, -122.1164558775561 37.68595113120585, -122.1161569575291 37.68595352054394, -122.1161566516816 37.68593944725639, -122.1158524742964 37.68593847183097, -122.1158524626705 37.68593555485204, -122.1158521205227 37.68584170953244, -122.1158514290341 37.68565179026473, -122.1161530729128 37.68561571873423, -122.1164074832156 37.68563282739917, -122.1167265068356 37.68576029352212, -122.1167578578841 37.68577153683817, -122.116762260771 37.68581508184222, -122.1167603465376 37.68596549467254, -122.1164561984348 37.68596589339961))",Alameda,413 003104900,7700,multi,706000.0,1574000.0,2004.0,,15252.0,0.0,19.0,2.0,0.0, ,_,HM,2617.60185107,252592,857.0,116 - Medium Density Residential,Cherryland,1.0,-122.116285017,37.6858020307
"POLYGON ((-122.1156154519622 37.68621744940879, -122.1156153475695 37.68615777133169, -122.1156152934626 37.68612360471378, -122.1158524246223 37.68612310586584, -122.1158524005164 37.68621695028207, -122.1156154519622 37.68621744940879))",Alameda,413 003107100,1100,single,105000.0,245000.0,2008.0,2005.0,1371.0,0.0,1.0,2.0,0.0, ,_,HS,217.748316453,252613,857.0,116 - Medium Density Residential,Cherryland,1.0,-122.115733892,37.6861702715
"POLYGON ((-122.1143657653704 37.68750805196677, -122.1143687116681 37.68732535048694, -122.1146469949057 37.68732737157094, -122.1146473228308 37.6873424745613, -122.1146452771421 37.68748705200329, -122.1146457839353 37.68751039295613, -122.1143657653704 37.68750805196677))",Alameda,413 002704200,1100,single,62470.0,34043.0,2008.0,1947.0,1076.0,0.0,1.0,1.0,0.0, ,_,HS,499.495058414,252529,857.0,116 - Low Density Residential,Cherryland,1.0,-122.114506794,37.6874178341
"POLYGON ((-122.1143687116681 37.68732535048694, -122.1143716097316 37.6871402459617, -122.1146498957753 37.68714260997847, -122.1146493535989 37.68719721029974, -122.1146469949057 37.68732737157094, -122.1143687116681 37.68732535048694))",Alameda,413 002704100,1100,single,82500.0,192500.0,2006.0,1947.0,1076.0,0.0,1.0,1.0,0.0, ,_,HS,504.100607224,252528,857.0,116 - Low Density Residential,Cherryland,1.0,-122.114509339,37.6872338872
"POLYGON ((-122.1143716097316 37.6871402459617, -122.1143745156674 37.68695582799534, -122.1146528347925 37.68695956558399, -122.1146514211832 37.68705366221077, -122.1146498957753 37.68714260997847, -122.1143716097316 37.6871402459617))",Alameda,413 002704000,1100,single,82500.0,192500.0,2003.0,1947.0,1076.0,0.0,1.0,1.0,0.0, ,_,HS,500.687451881,252527,857.0,116 - Low Density Residential,Cherryland,1.0,-122.114512065,37.6870495579
"POLYGON ((-122.1143745156674 37.68695582799534, -122.1143768222288 37.6868232640904, -122.1143784534607 37.68681878079583, -122.1143783490833 37.68681397273235, -122.1143799754312 37.68680948671615, -122.1143816026058 37.6868046549125, -122.114383233837 37.68680017161783, -122.1143865917437 37.68679566220978, -122.1143899579706 37.68679149567513, -122.1143933312175 37.68678767272887, -122.1143984399591 37.68678416932415, -122.1144018206489 37.68678068926317, -122.1144069439143 37.68677787511975, -122.1144120679353 37.68677505538876, -122.1144172056037 37.68677292493118, -122.1144240791976 37.68677111366019, -122.1144292322067 37.68676966966408, -122.1144361207105 37.68676854520886, -122.1144412886222 37.68676778768017, -122.1144481919682 37.68676734690448, -122.1146555791311 37.68676759606782, -122.114653458957 37.68690874153125, -122.1146528347925 37.68695956558399, -122.1143745156674 37.68695582799534))",Alameda,413 002703900,1100,single,82500.0,192500.0,2005.0,1947.0,1076.0,0.0,1.0,1.0,0.0, ,_,HS,509.282224236,252526,857.0,116 - Low Density Residential,Cherryland,1.0,-122.114517615,37.6868639763
