geometry,county_id,apn,land_use_type_id,res_type,land_value,improvement_value,year_assessed,year_built,building_sqft,non_residential_sqft,residential_units,stories,tax_exempt,condo_identifier,imputation_flag,development_type_id,calc_area,parcel_id,zone_id,general_plan_name,city,priority,x,y
"POLYGON ((-121.8522457524163 37.27705818708669, -121.8524764346302 37.27698639998253, -121.852495366789 37.27702274756088, -121.8525406395334 37.27711166942177, -121.852308479833 37.27718314327048, -121.8522457524163 37.27705818708669))",Santa Clara,46263032,RSFR,single,279106.51,185993.49,2004.0,1995.0,1704.0,0.0,1.0,2.0,0.0,003722GREYMONT95136,_,HS,329.894795057,1541809,565.0,Mixed Use Neighborhood,San Jose,1.0,-121.852393018,37.2770848443
"POLYGON ((-121.8521592515767 37.27688587095573, -121.8523516035961 37.27686975386728, -121.8523974099407 37.27687269410078, -121.8524273343385 37.27689211879733, -121.8524764346302 37.27698639998253, -121.8522457524163 37.27705818708669, -121.8521592515767 37.27688587095573))",Santa Clara,46263031,RSFR,single,417801.622,278418.378,2000.0,1995.0,1853.0,0.0,1.0,2.0,0.0,003728GREYMONT95136,_,HS,380.163926854,1541808,565.0,Mixed Use Neighborhood,San Jose,1.0,-121.852315748,37.2769511676
"POLYGON ((-121.852958139543 37.27709070027522, -121.852907851788 37.27710612243139, -121.852731031386 37.27716034755049, -121.8526725033871 37.2770451692158, -121.8526695130099 37.27702871000673, -121.8526755789234 37.2770184748475, -121.852700462771 37.27700713624243, -121.852809474898 37.27697473666397, -121.8529211202459 37.27701656384856, -121.852958139543 37.27709070027522))",Santa Clara,46263030,RSFR,single,221000.0,221000.0,2006.0,1995.0,1704.0,0.0,1.0,2.0,0.0,003717GREYMONT95136,_,HS,331.272197019,1541807,565.0,Mixed Use Neighborhood,San Jose,1.0,-121.852804285,37.2770622269
"POLYGON ((-121.852731031386 37.27716034755049, -121.852907851788 37.27710612243139, -121.852997285315 37.27728402123989, -121.8528483735538 37.27733184576128, -121.852836639394 37.27733460549341, -121.8528263001685 37.27733297252139, -121.852815290753 37.27732520745325, -121.8527918009275 37.27727994116898, -121.852731031386 37.27716034755049))",Santa Clara,46263029,RSFR,single,312013.26,255386.74,2001.0,1995.0,2323.0,0.0,1.0,2.0,0.0,000422SKIPSTONE95136,_,HS,357.464795647,1541806,565.0,Mixed Use Neighborhood,San Jose,1.0,-121.852864567,37.277222284
"POLYGON ((-121.852907851788 37.27710612243139, -121.852958139543 37.27709070027522, -121.8530253438889 37.2770673308456, -121.8530872406291 37.27709495379585, -121.85315522901 37.27723329464266, -121.852997285315 37.27728402123989, -121.852907851788 37.27710612243139))",Santa Clara,46263028,RSFR,single,154815.2563,221223.7437,1995.0,1995.0,1853.0,0.0,1.0,2.0,0.0,000428SKIPSTONE95136,_,HS,313.561458389,1541805,565.0,Mixed Use Neighborhood,San Jose,1.0,-121.853031101,37.2771722896
"POLYGON ((-121.8532181513193 37.27734653219031, -121.8533132878738 37.2773168079331, -121.8533493257647 37.27730565138096, -121.8533618608416 37.27730466106772, -121.8533747901881 37.27730811901065, -121.8533821137307 37.27731448375535, -121.8534276366948 37.27740081614113, -121.8534659540327 37.27747632572469, -121.8533066084771 37.27752575375565, -121.8532181513193 37.27734653219031))",Santa Clara,46263027,RSFR,single,305200.0,239800.0,2003.0,1995.0,2323.0,0.0,1.0,2.0,0.0,000435SKIPSTONE95136,_,HS,319.825498837,1541804,565.0,Mixed Use Neighborhood,San Jose,1.0,-121.853341324,37.277412419
"POLYGON ((-121.8530558545916 37.27739713427318, -121.8530782931081 37.27739022867726, -121.8532181513193 37.27734653219031, -121.8533066084771 37.27752575375565, -121.8531479243361 37.27757497852387, -121.8530558545916 37.27739713427318))",Santa Clara,46263026,RSFR,single,273900.0,273900.0,2008.0,1995.0,1853.0,0.0,1.0,2.0,0.0,000429SKIPSTONE95136,_,HS,326.271664016,1541803,565.0,Mixed Use Neighborhood,San Jose,1.0,-121.853181991,37.2774607677
"POLYGON ((-121.8530558545916 37.27739713427318, -121.8531479243361 37.27757497852387, -121.8529706890642 37.27762995672687, -121.852888694913 37.27746824514988, -121.8528908704654 37.27745727293496, -121.852896556379 37.2774491842103, -121.8529091813977 37.27744227091203, -121.8530558545916 37.27739713427318))",Santa Clara,46263025,RSFR,single,154820.0472,255407.9528,1995.0,1995.0,2125.0,0.0,1.0,2.0,0.0,000423SKIPSTONE95136,_,HS,357.071398855,1541802,565.0,Mixed Use Neighborhood,San Jose,1.0,-121.853014257,37.2775137539
"POLYGON ((-121.8529706890642 37.27762995672687, -121.8531479243361 37.27757497852387, -121.8532420094512 37.27775671052628, -121.8531243690043 37.27779337861392, -121.8530964941205 37.27780293057774, -121.8530794545572 37.27780564368113, -121.8530650761199 37.27780262575175, -121.8530508694456 37.27778809344715, -121.8529706890642 37.27762995672687))",Santa Clara,46263024,RSFR,single,300600.0,200400.0,2002.0,1995.0,1853.0,0.0,1.0,2.0,0.0,000424RIVER ROCK95136,_,HS,368.255185082,1541801,565.0,Mixed Use Neighborhood,San Jose,1.0,-121.853106206,37.2776931779
"POLYGON ((-121.8531479243361 37.27757497852387, -121.8533066084771 37.27752575375565, -121.8533967890977 37.27770846597434, -121.8532420094512 37.27775671052628, -121.8531479243361 37.27757497852387))",Santa Clara,46263023,RSFR,single,154818.4125,203806.5875,,1995.0,1704.0,0.0,1.0,2.0,0.0,000430RIVER ROCK95136,_,HS,325.279169959,1541800,565.0,Mixed Use Neighborhood,San Jose,1.0,-121.853273132,37.2776411133
