geometry,county_id,apn,land_use_type_id,res_type,land_value,improvement_value,year_assessed,year_built,building_sqft,non_residential_sqft,residential_units,stories,tax_exempt,condo_identifier,imputation_flag,development_type_id,calc_area,parcel_id,zone_id,general_plan_name,city,priority,x,y
"POLYGON ((-122.4593066438695 37.66671415226459, -122.4593086478149 37.66670731736673, -122.4593100965633 37.66670039556553, -122.4593109838576 37.66669341168804, -122.4593113106381 37.66668640142944, -122.4593110739572 37.66667938406776, -122.4593102748275 37.66667239804399, -122.4593089137556 37.6666654625785, -122.4593070020443 37.66665861319407, -122.4593045402723 37.66665187185696, -122.4593015431244 37.66664527128653, -122.459298021614 37.66663883602228, -122.4592939937353 37.6666325932346, -122.4592894705019 37.66662656746298, -122.4595160541241 37.66653811438822, -122.4595435452983 37.66658066633831, -122.4596157295992 37.66669920038225, -122.4595637083618 37.6667423727643, -122.4595948045367 37.6667752419905, -122.4593066438695 37.66671415226459))",San Mateo,10122470,01,single,262494.0,262494.0,2006.0,,,0.0,1.0,,0.0, ,_,HS,448.322005292,1067875,199.0,618 - Low Density Residential,South San Francisco,1.0,-122.459459869,37.6666615247
"POLYGON ((-122.4602454427954 37.66581396438534, -122.4604723032152 37.66573116633452, -122.4606439733923 37.66587739985774, -122.4606227390056 37.66589315042116, -122.4606070527378 37.66590464413454, -122.4605909843011 37.66591579809055, -122.460574547295 37.66592660382157, -122.460557748483 37.66593705572075, -122.4605406015369 37.66594714806638, -122.460523123438 37.6659568695874, -122.4605053243317 37.66596621187375, -122.4604872111263 37.66597517481028, -122.4604688077114 37.66598374701098, -122.4604501173965 37.66599192292657, -122.4604311573078 37.6659996967778, -122.4604251995269 37.6660017848227, -122.4604190224853 37.66600342051888, -122.4604126774882 37.66600458378278, -122.4604062231112 37.66600526814506, -122.4603997144034 37.66600546444774, -122.4603932136113 37.66600517440119, -122.4603867725471 37.66600439714256, -122.4603804571287 37.66600314256193, -122.4603743160032 37.66600142083715, -122.4603684048711 37.66599924752253, -122.460362779505 37.66599664091812, -122.460357488914 37.66599362493076, -122.4603525752712 37.66599022632796, -122.4603480877303 37.66598647450804, -122.4603440651551 37.66598240178766, -122.4603405431724 37.66597804877849, -122.4603375538098 37.66597345065795, -122.4602454427954 37.66581396438534))",San Mateo,10077010,01,single,369342.0,369342.0,2007.0,,,0.0,1.0,,0.0, ,_,HS,623.221695233,1067422,199.0,618 - Low Density Residential,South San Francisco,1.0,-122.460436436,37.665869585
"POLYGON ((-122.4604723032152 37.66573116633452, -122.4605539497597 37.66557320062254, -122.4607867363167 37.66577149055779, -122.4606439733923 37.66587739985774, -122.4604723032152 37.66573116633452))",San Mateo,10077040,01,single,55773.0,154577.0,2007.0,,,0.0,1.0,,0.0, ,_,HS,450.496380544,1067425,199.0,618 - Low Density Residential,South San Francisco,1.0,-122.460617067,37.6657349919
"POLYGON ((-122.4605539497597 37.66557320062254, -122.4607024021471 37.66549712509792, -122.460913819808 37.66567721481512, -122.4607867363167 37.66577149055779, -122.4605539497597 37.66557320062254))",San Mateo,10077050,01,single,17124.0,45868.0,1998.0,,,0.0,1.0,,0.0, ,_,HS,440.430764697,1067426,199.0,618 - Low Density Residential,South San Francisco,1.0,-122.460738122,37.6656304405
"POLYGON ((-122.460618624706 37.66607792374694, -122.4607804706771 37.66628403201675, -122.4606086223124 37.66632734388615, -122.4606021786604 37.66632869834526, -122.4605956009411 37.66632955508514, -122.4605889510398 37.66632990208695, -122.4605822877492 37.66632974111845, -122.4605756766258 37.66632906834073, -122.4605691800613 37.66632789095566, -122.4605628537563 37.66632622451733, -122.4605567567208 37.66632407903101, -122.4605509517807 37.66632147817312, -122.4605454879454 37.6663184458504, -122.4605404177507 37.6663150086577, -122.4605357868965 37.66631119605086, -122.4605316379182 37.66630704852628, -122.4605280132784 37.66630260383466, -122.4605249451501 37.666297902645, -122.4604702227127 37.66620315841251, -122.4604678612615 37.66619852236737, -122.4604660384186 37.66619373725528, -122.4604647724677 37.66618884122953, -122.4604640678761 37.66618387267365, -122.4604639395456 37.66617887254424, -122.4604643817258 37.66617388488893, -122.460465392048 37.66616895095193, -122.4604669646171 37.66616410928935, -122.4604690832477 37.66615940137551, -122.4604717316823 37.66615486593899, -122.4604748867551 37.66615054182341, -122.4604785251555 37.66614646238089, -122.4604826167373 37.6661426638243, -122.4604871243008 37.66613917699001, -122.4604920105746 37.66613602996865, -122.4604972382144 37.66613324810508, -122.4605027629679 37.66613085685913, -122.4605226898572 37.66612292130404, -122.4605423860525 37.66611462423833, -122.4605618378818 37.66610597138377, -122.4605810351272 37.6660969684047, -122.4605999674987 37.66608761821958, -122.460618624706 37.66607792374694))",San Mateo,10072010,01,single,163566.0,163566.0,2004.0,,,0.0,1.0,,0.0, ,_,HS,463.306821313,1067343,199.0,618 - Low Density Residential,South San Francisco,1.0,-122.460605702,37.6662167656
"POLYGON ((-122.460618624706 37.66607792374694, -122.4606378004147 37.66606744873094, -122.4606566554758 37.6660566082091, -122.4606751798887 37.66604541608306, -122.4606933633633 37.66603387527143, -122.4607111956819 37.66602199143847, -122.4607286666991 37.66600977299433, -122.4607457627432 37.66599722566086, -122.4607503044851 37.66599385636732, -122.4609860235339 37.66619464628542, -122.4609092916793 37.66625156757725, -122.4607804706771 37.66628403201675, -122.460618624706 37.66607792374694))",San Mateo,10072020,01,single,378850.0,378850.0,2005.0,,,0.0,1.0,,0.0, ,_,HS,525.268140726,1067344,199.0,606 - Government Facilities,Daly City,1.0,-122.460795729,37.6661473281
"POLYGON ((-122.4607503044851 37.66599385636732, -122.4608765987211 37.66590016794265, -122.4611123142874 37.66610095492243, -122.4609860235339 37.66619464628542, -122.4607503044851 37.66599385636732))",San Mateo,10072030,01,single,96996.0,96996.0,2003.0,,,0.0,1.0,,0.0, ,_,HS,464.518786594,1067345,199.0,606 - Government Facilities,Daly City,1.0,-122.46093131,37.6660474065
"POLYGON ((-122.4608765987211 37.66590016794265, -122.4610028891124 37.66580647669306, -122.4612386082493 37.6660072661109, -122.4611123142874 37.66610095492243, -122.4608765987211 37.66590016794265))",San Mateo,10072040,01,single,204042.0,209562.0,2007.0,,,0.0,1.0,,0.0, ,_,HS,464.518786572,1067346,199.0,606 - Government Facilities,Daly City,1.0,-122.461057603,37.6659537164
"POLYGON ((-122.4610028891124 37.66580647669306, -122.4611291827122 37.66571278799496, -122.4613649018931 37.66591357716261, -122.4612386082493 37.6660072661109, -122.4610028891124 37.66580647669306))",San Mateo,10072050,01,single,269652.0,279652.0,2008.0,,,0.0,1.0,,0.0, ,_,HS,464.522430491,1067347,199.0,606 - Government Facilities,Daly City,1.0,-122.461183896,37.665860027
"POLYGON ((-122.4611291827122 37.66571278799496, -122.4612554759939 37.6656190991601, -122.4614911916922 37.66581988538938, -122.4613649018931 37.66591357716261, -122.4611291827122 37.66571278799496))",San Mateo,10072060,01,single,169036.0,169036.0,2007.0,,,0.0,1.0,,0.0, ,_,HS,464.518786547,1067348,199.0,606 - Government Facilities,Daly City,1.0,-122.461310188,37.6657663375
"POLYGON ((-122.4607024021471 37.66549712509792, -122.4608887512593 37.66540162317344, -122.4610064180147 37.66554671203013, -122.461009637358 37.66555111950771, -122.4610123303438 37.66555574727236, -122.4610144716352 37.66556055179439, -122.4610160428756 37.66556549217484, -122.4610170326893 37.66557053014535, -122.4610174294106 37.66557561645452, -122.4610172320263 37.66558071266135, -122.4610164427595 37.66558577202996, -122.4610150639061 37.66559075057034, -122.4610131115781 37.66559560406211, -122.461010602105 37.6656002965224, -122.4610075549808 37.66560478092756, -122.4610040004236 37.66560902381024, -122.4609999650527 37.6656129862691, -122.4609954824682 37.66561663203348, -122.460913819808 37.66567721481512, -122.4607024021471 37.66549712509792))",San Mateo,10077060,01,single,162682.0,162682.0,2007.0,,,0.0,1.0,,0.0, ,_,HS,436.35324115,1067427,199.0,618 - Low Density Residential,South San Francisco,1.0,-122.460878462,37.6655366409
