geometry,county_id,apn,land_use_type_id,res_type,land_value,improvement_value,year_assessed,year_built,building_sqft,non_residential_sqft,residential_units,stories,tax_exempt,condo_identifier,imputation_flag,development_type_id,calc_area,parcel_id,zone_id,general_plan_name,city,priority,x,y
"POLYGON ((-122.4196861864704 37.75247843985435, -122.4197896458613 37.75247210873591, -122.4198931063925 37.75246577840898, -122.4198904850396 37.75243839335572, -122.4200883127411 37.7524262888407, -122.420090540818 37.75244956532334, -122.42014227049 37.75244640004843, -122.4202370873698 37.75244036886541, -122.4202305337233 37.75237190805253, -122.4205401950739 37.75235295800732, -122.4206618890554 37.75362400258482, -122.4198008128671 37.75367582625478, -122.4196861864704 37.75247843985435))",San Francisco,3643034,VACANT,,0.0,0.0,,,0.0,141989.0,0.0,0.0,0.0, ,_,VAC,10426.2107796,980071,100.0,PUBLIC-45-X,San Francisco,1.0,-122.420177691,37.7530336922
"POLYGON ((-122.4190649691321 37.75244884871276, -122.4191489819008 37.75244370900847, -122.4192283018295 37.75243885565347, -122.4193076217479 37.75243400224512, -122.4193982946174 37.75242845469013, -122.419472832196 37.75242389445113, -122.4194841904181 37.75254255074278, -122.4190763278647 37.75256750592556, -122.4190649691321 37.75244884871276))",San Francisco,3643036,RESIDENT,APTS,41782.0,69416.0,,1926.0,6090.0,0.0,4.0,2.0,0.0, ,_,RT,476.080778397,980072,100.0,RESIDENTIAL TRANSIT ORIENTED- MISSION-80-B,San Francisco,1.0,-122.41927458,37.7524957
"POLYGON ((-122.4190804759041 37.75285486740933, -122.4190739221521 37.75278640655545, -122.4195050086676 37.75276003042681, -122.4195181158622 37.75289695300542, -122.4190870285569 37.75292332918139, -122.4190804759041 37.75285486740933))",San Francisco,3643040,RESIDENT,APTS,55240.0,58831.0,,1900.0,4850.0,0.0,6.0,2.0,0.0, ,_,RT,580.645984242,980073,100.0,RESIDENTIAL TRANSIT ORIENTED- MISSION-80-B,San Francisco,1.0,-122.419296019,37.7528416798
"POLYGON ((-122.4190870285569 37.75292332918139, -122.4195181158622 37.75289695300542, -122.4195246700565 37.75296541473411, -122.4191453124251 37.7529886251958, -122.4190935823564 37.75299179093376, -122.4190870285569 37.75292332918139))",San Francisco,3643041,RESIDENT,APTS,496186.0,330790.0,2004.0,1900.0,2370.0,0.0,8.0,2.0,0.0, ,_,RT,290.323713522,980074,100.0,RESIDENTIAL TRANSIT ORIENTED- MISSION-80-B,San Francisco,1.0,-122.419305849,37.7529443718
"POLYGON ((-122.4191132415115 37.75319717441922, -122.4195443303961 37.75317079814859, -122.4195508846388 37.75323925987266, -122.4191197953593 37.75326563616694, -122.4191132415115 37.75319717441922))",San Francisco,3643044,RESIDENT,APTS,947796.0,631859.0,2001.0,1900.0,5585.0,0.0,3.0,3.0,0.0, ,_,RT,290.3252021,980075,100.0,RESIDENTIAL TRANSIT ORIENTED- MISSION-80-B,San Francisco,1.0,-122.419332063,37.7532182172
"POLYGON ((-122.4191329019331 37.75340255877655, -122.4195639920024 37.75337618243489, -122.419569890385 37.7534377974504, -122.4191387999604 37.7534641738133, -122.4191329019331 37.75340255877655))",San Francisco,3643045,RESIDENT,FLATS,351094.0,234060.0,2003.0,1890.0,1708.0,0.0,2.0,2.0,0.0, ,_,RT,261.290313725,980076,100.0,RESIDENTIAL TRANSIT ORIENTED- MISSION-80-B,San Francisco,1.0,-122.419351396,37.7534201781
"POLYGON ((-122.4202239789309 37.75230344635612, -122.4205336411559 37.7522844972103, -122.4205401950739 37.75235295800732, -122.4202305337233 37.75237190805253, -122.4202239789309 37.75230344635612))",San Francisco,3643019,RESIDENT,FLATS,35321.0,29945.0,,1900.0,2784.0,948.0,2.0,2.0,0.0, ,_,RT,208.548890384,980070,100.0,VALENCIA STREET NEIGHBORHOOD COMMERCIAL TRANSIT-55-X,San Francisco,1.0,-122.420382087,37.7523282024
"POLYGON ((-122.4191394546593 37.75347101963842, -122.4191387999604 37.7534641738133, -122.419569890385 37.7534377974504, -122.419577099391 37.75351310409169, -122.4191460085553 37.75353948138147, -122.4191394546593 37.75347101963842))",San Francisco,3643046,RESIDENT,FLATS,490026.0,326683.0,2006.0,1900.0,1820.0,0.0,2.0,2.0,0.0, ,_,RT,319.354412812,980077,100.0,RESIDENTIAL TRANSIT ORIENTED- MISSION-80-B,San Francisco,1.0,-122.419357949,37.7534886392
"POLYGON ((-122.4191543425393 37.75362654146443, -122.4193578183386 37.7536140921105, -122.4193662307195 37.75370198002771, -122.4191627358068 37.75371422602745, -122.4191543425393 37.75362654146443))",San Francisco,3643049,MIXRES,FLATS,39447.0,87893.0,2007.0,1900.0,4701.0,111.0,5.0,3.0,0.0, ,_,MR,175.71370401,980079,100.0,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-80-B,San Francisco,1.0,-122.419260321,37.7536642075
"POLYGON ((-122.4193821842028 37.75226015453249, -122.419456720479 37.75225559432202, -122.419472832196 37.75242389445113, -122.4193982946174 37.75242845469013, -122.4193821842028 37.75226015453249))",San Francisco,3643050,RESIDENT,APTS,30299.0,62779.0,,1924.0,3845.0,173.0,4.0,2.0,0.0, ,_,RT,123.404365374,980080,100.0,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-55-X,San Francisco,1.0,-122.419427508,37.7523420247
