geometry,county_id,apn,land_use_type_id,res_type,land_value,improvement_value,year_assessed,year_built,building_sqft,non_residential_sqft,residential_units,stories,tax_exempt,condo_identifier,imputation_flag,development_type_id,calc_area,parcel_id,zone_id,general_plan_name,city,priority,x,y
"POLYGON ((-122.2614243320741 37.86519948884627, -122.2615728640391 37.86518010754425, -122.2616439290262 37.86554642861597, -122.2615005139537 37.86556229993459, -122.2614243320741 37.86519948884627))",Alameda,055 188202000,2600,multi,110614.0,30353.0,1975.0,1909.0,3493.0,0.0,3.0,2.0,0.0, ,_,HT,532.353576325,111257,1008.0,R-4,Berkeley,1.0,-122.261535265,37.8653708863
"POLYGON ((-122.2620927275109 37.86752015552904, -122.2624290194859 37.8674764383454, -122.2624872879815 37.86778837115349, -122.2624964068733 37.86783821270155, -122.2621964827832 37.86787705831014, -122.2621653984892 37.86788095292489, -122.2620927275109 37.86752015552904))",Alameda,055 188500201,8300,,174749.0,6268.0,1969.0,,0.0,0.0,0.0,0.0,0.0, ,_,VAC,1207.15124613,111297,1008.0,R-4,Berkeley,1.0,-122.262295857,37.8676784905
"POLYGON ((-122.2611494364896 37.86639019849858, -122.2614913417706 37.86634320835972, -122.2615187426605 37.86647601791962, -122.2611767094214 37.86651751389032, -122.2611494364896 37.86639019849858))",Alameda,055 188300100,7700,multi,171910.0,343874.0,2005.0,,2521.0,0.0,6.0,2.0,0.0, ,_,HM,446.14033847,111259,1008.0,R-4,Berkeley,1.0,-122.261335226,37.8664315509
"POLYGON ((-122.2625027160002 37.8651994553877, -122.2624559627875 37.86496752499962, -122.2626269981003 37.86494585647634, -122.2629690692969 37.86490251832441, -122.2629715285177 37.86491471547721, -122.2630264711697 37.86518726277615, -122.2627870206552 37.86521759973351, -122.2626501915147 37.86523493497211, -122.2625133623102 37.8652522700521, -122.2625119089203 37.86524506045582, -122.2625027160002 37.8651994553877))",Alameda,055 188201100,7700,multi,684955.0,1725228.0,2008.0,,31866.0,0.0,34.0,5.0,0.0, ,_,HM,1463.20393473,111250,1008.0,R-4,Berkeley,1.0,-122.262741217,37.8650773943
"POLYGON ((-122.2576021579226 37.86810143439456, -122.2578611658368 37.86806529460662, -122.2579331149385 37.86839590412903, -122.257670605209 37.86843140116525, -122.2576021579226 37.86810143439456))",Alameda,055 187700700,7700,multi,468450.0,468483.0,1994.0,,17802.0,0.0,24.0,3.0,0.0, ,_,HM,865.564345582,111186,1008.0,C-T,Berkeley,1.0,-122.257766906,37.8682488438
"POLYGON ((-122.2573466027024 37.86813751941843, -122.2576021579226 37.86810143439456, -122.257670605209 37.86843140116525, -122.2574167261073 37.86846471189928, -122.2573466027024 37.86813751941843))",Alameda,055 187700600,7700,multi,360611.0,176883.0,1978.0,,16320.0,0.0,18.0,3.0,0.0, ,_,HM,840.751113478,111185,1008.0,C-T,Berkeley,1.0,-122.257509133,37.8682835087
"POLYGON ((-122.2590788223157 37.86695875343595, -122.2591006462951 37.86707516338818, -122.258934831602 37.86709617761402, -122.2589147919818 37.86698180140267, -122.2590788223157 37.86695875343595))",Alameda,055 187900500,3100,,157514.0,63062.0,2009.0,1940.0,3552.0,3552.0,0.0,1.0,0.0, ,_,RS,190.342107737,111218,1008.0,C-T,Berkeley,1.0,-122.259007552,37.8670280192
"POLYGON ((-122.2581313001179 37.86557476203394, -122.2582660119015 37.865556958532, -122.2584145511956 37.86553827057712, -122.2584339876708 37.86562725119504, -122.258149053412 37.86566583056113, -122.2581313001179 37.86557476203394))",Alameda,055 187502700,3600,,235622.0,474610.0,2003.0,,0.0,0.0,0.0,0.0,0.0, ,_,RS,257.186677959,111162,1008.0,C-T,Berkeley,1.0,-122.25828173,37.8656015376
"POLYGON ((-122.2580937794237 37.86567283389033, -122.258149053412 37.86566583056113, -122.2584339876708 37.86562725119504, -122.2584627762892 37.86574561752796, -122.2581208948375 37.86579329080498, -122.2580937794237 37.86567283389033))",Alameda,055 187502802,3100,,449657.0,529412.0,2009.0,1948.0,5406.0,5406.0,0.0,1.0,0.0, ,_,RS,409.747157722,111163,1008.0,C-T,Berkeley,1.0,-122.258277529,37.8657099572
"POLYGON ((-122.2581208948375 37.86579329080498, -122.2584627762892 37.86574561752796, -122.258501967998 37.86593731086587, -122.2581117189816 37.865991195593, -122.2580742665713 37.86579947623622, -122.2581208948375 37.86579329080498))",Alameda,055 187502900,3100,,253606.0,461568.0,2009.0,,7590.0,7590.0,0.0,1.0,0.0, ,_,RS,748.573956136,111164,1008.0,C-T,Berkeley,1.0,-122.25828778,37.8658685276
"POLYGON ((-122.2579107245251 37.86569684531086, -122.2580937794237 37.86567283389033, -122.2581208948375 37.86579329080498, -122.2580742665713 37.86579947623622, -122.2581117189816 37.865991195593, -122.2579752396992 37.86600695650726, -122.2579107245251 37.86569684531086))",Alameda,055 187503001,3600,,127524.0,158479.0,2001.0,,2949.0,2949.0,0.0,1.0,0.0, ,_,RS,485.086303108,111165,1008.0,C-T,Berkeley,1.0,-122.2580202,37.8658307741
"POLYGON ((-122.2578229625052 37.8652833865614, -122.2579107245251 37.86569684531086, -122.2579752396992 37.86600695650726, -122.2564398660523 37.86620698355004, -122.2562894041679 37.8654861343247, -122.2578229625052 37.8652833865614))",Alameda,055 187504001,300,,0.0,0.0,1967.0,,0.0,0.0,0.0,0.0,1.0, ,_,GV,11122.2634393,111166,1008.0,R-4,Berkeley,1.0,-122.257132571,37.865745826
"POLYGON ((-122.2567547947479 37.86780092202945, -122.2569154325656 37.86778067427614, -122.2569527725515 37.86796758295782, -122.2567938313463 37.86798574270883, -122.2567547947479 37.86780092202945))",Alameda,055 187600100,3100,,160123.0,67810.0,1968.0,,0.0,0.0,0.0,0.0,0.0, ,_,RS,297.174045903,111167,1008.0,C-T,Berkeley,1.0,-122.256854298,37.8678835136
"POLYGON ((-122.2581858345571 37.8670709471767, -122.2582385018915 37.86732011376954, -122.258263840287 37.86743922689134, -122.2579080019188 37.86748297300949, -122.2577439174429 37.86750396570003, -122.2574900417232 37.8675372654414, -122.2572223365751 37.86757215779282, -122.2570565363743 37.86759385057864, -122.2569097210068 37.86761251666807, -122.2569408479578 37.8677562590821, -122.2569133791415 37.86776697076289, -122.2569154325656 37.86778067427614, -122.2567547947479 37.86780092202945, -122.2566522784197 37.86727575657871, -122.2581858345571 37.8670709471767))",Alameda,055 187600901,300,,0.0,0.0,1967.0,,0.0,0.0,0.0,0.0,1.0, ,_,GV,5911.97396292,111168,1008.0,R-4,Berkeley,1.0,-122.257426066,37.8673731912
"POLYGON ((-122.2584267304689 37.86729465184346, -122.2583775967122 37.86704886080309, -122.2587124913585 37.8669985495313, -122.258788935186 37.86737304025476, -122.2584521533208 37.86741718551544, -122.2584267304689 37.86729465184346))",Alameda,055 187601100,3200,,246934.0,776382.0,2000.0,1923.0,18416.0,18416.0,0.0,2.0,0.0, ,_,MR,1253.9609354,111169,1008.0,C-T,Berkeley,1.0,-122.258583131,37.8672094388
"POLYGON ((-122.2584521533208 37.86741718551544, -122.258788935186 37.86737304025476, -122.25881060304 37.86748258274201, -122.2584773552401 37.86753011746752, -122.2584521533208 37.86741718551544))",Alameda,055 187601200,3100,,500000.0,700000.0,2006.0,1920.0,4000.0,4000.0,0.0,1.0,0.0, ,_,RS,374.39570964,111170,1008.0,C-T,Berkeley,1.0,-122.258631301,37.8674507849
