geometry,county_id,apn,land_use_type_id,res_type,land_value,improvement_value,year_assessed,year_built,building_sqft,non_residential_sqft,residential_units,stories,tax_exempt,condo_identifier,imputation_flag,development_type_id,calc_area,parcel_id,zone_id,general_plan_name,city,priority,x,y
"POLYGON ((-122.4407818431804 37.72623782962138, -122.4408248515377 37.72617801848457, -122.4412058017686 37.72638455269416, -122.4411581966801 37.72644187121048, -122.4407818431804 37.72623782962138))",San Francisco,3202005,RESIDENT,SINGLE,193224.0,141198.0,1987.0,1925.0,1453.0,0.0,1.0,1.0,0.0, ,_,RT,307.94735701,971757,134.0,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",San Francisco,1.0,-122.440992719,37.7263105087
"POLYGON ((-122.4408248515377 37.72617801848457, -122.4408433759867 37.72615225808601, -122.4408568068951 37.72613587957986, -122.4408704575042 37.72611961551345, -122.4412534078943 37.72632723323855, -122.4412058017686 37.72638455269416, -122.4408248515377 37.72617801848457))",San Francisco,3202006,RESIDENT,SINGLE,121278.0,105358.0,,1925.0,1240.0,0.0,1.0,1.0,0.0, ,_,RT,311.112908876,971758,134.0,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",San Francisco,1.0,-122.441038354,37.7262521709
"POLYGON ((-122.4408704575042 37.72611961551345, -122.4408967447705 37.72608932020292, -122.4409201342576 37.72606341835477, -122.4413010139467 37.7262699137632, -122.4412534078943 37.72632723323855, -122.4408704575042 37.72611961551345))",San Francisco,3202007,RESIDENT,SINGLE,25984.0,21148.0,,1924.0,1202.0,0.0,1.0,1.0,0.0, ,_,RT,310.742256353,971759,134.0,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",San Francisco,1.0,-122.441086148,37.7261950253
"POLYGON ((-122.4409201342576 37.72606341835477, -122.4409479198614 37.72603384276125, -122.4409725217177 37.72600865903391, -122.4413486386416 37.72621257233011, -122.4413010139467 37.7262699137632, -122.4409201342576 37.72606341835477))",San Francisco,3202008,RESIDENT,SINGLE,344154.0,229435.0,2003.0,1912.0,1390.0,0.0,1.0,1.0,0.0, ,_,RT,308.082828924,971760,134.0,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",San Francisco,1.0,-122.441135441,37.7261386539
"POLYGON ((-122.4409725217177 37.72600865903391, -122.4410018337995 37.72597979458081, -122.4410276149635 37.7259553664677, -122.4414029502834 37.72615885627339, -122.4413486386416 37.72621257233011, -122.4409725217177 37.72600865903391))",San Francisco,3202009,RESIDENT,SINGLE,113520.0,170280.0,1996.0,1925.0,1252.0,0.0,1.0,1.0,0.0, ,_,RT,305.829208899,971761,134.0,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",San Francisco,1.0,-122.441187838,37.7260838266
"POLYGON ((-122.4410276149635 37.7259553664677, -122.4410585164465 37.72592718958541, -122.4410854427699 37.72590355640031, -122.4414572618232 37.72610513929031, -122.4414029502834 37.72615885627339, -122.4410276149635 37.7259553664677))",San Francisco,3202010,RESIDENT,SINGLE,490341.0,326893.0,2009.0,1913.0,1100.0,0.0,1.0,1.0,0.0, ,_,RT,304.084036026,971762,134.0,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",San Francisco,1.0,-122.441243189,37.7260307245
"POLYGON ((-122.4407388347774 37.72629764164283, -122.4407818431804 37.72623782962138, -122.4411581966801 37.72644187121048, -122.4411105904075 37.7264991906266, -122.4407388347774 37.72629764164283))",San Francisco,3202004,RESIDENT,SINGLE,64341.0,141573.0,1973.0,1913.0,1750.0,0.0,1.0,2.0,0.0, ,_,RT,304.212672029,971756,134.0,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",San Francisco,1.0,-122.440947413,37.7263690733
"POLYGON ((-122.4410854427699 37.72590355640031, -122.4411109616274 37.72588190296813, -122.4411369203437 37.72586058294699, -122.4411463273809 37.72585340286262, -122.4415115744187 37.72605142226307, -122.4414572618232 37.72610513929031, -122.4410854427699 37.72590355640031))",San Francisco,3202011,RESIDENT,SINGLE,177061.0,75880.0,1996.0,1913.0,1100.0,0.0,1.0,1.0,0.0, ,_,RT,300.101190803,971763,134.0,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",San Francisco,1.0,-122.441299911,37.7259783693
"POLYGON ((-122.4412100096044 37.72580480017088, -122.4412736917447 37.72575619744431, -122.4416201540033 37.7259440321388, -122.4415658636831 37.72599772722303, -122.4412100096044 37.72580480017088))",San Francisco,3202013,RESIDENT,SINGLE,136444.0,82724.0,1977.0,1923.0,1122.0,0.0,1.0,1.0,0.0, ,_,RT,285.590187007,971765,134.0,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",San Francisco,1.0,-122.441417298,37.7258758034
"POLYGON ((-122.4412736917447 37.72575619744431, -122.4413373738016 37.72570759468296, -122.4416744442685 37.72589033792997, -122.4416201540033 37.7259440321388, -122.4412736917447 37.72575619744431))",San Francisco,3202014,RESIDENT,SINGLE,42859.0,31737.0,1975.0,1923.0,1086.0,0.0,1.0,1.0,0.0, ,_,RT,277.950598271,971766,134.0,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",San Francisco,1.0,-122.441476281,37.7258246576
"POLYGON ((-122.4413373738016 37.72570759468296, -122.4414010557753 37.72565899188679, -122.4417287344318 37.72583664279475, -122.4416744442685 37.72589033792997, -122.4413373738016 37.72570759468296))",San Francisco,3202015,RESIDENT,SINGLE,49219.0,94351.0,1983.0,1913.0,956.0,0.0,1.0,1.0,0.0, ,_,RT,270.313979236,971767,134.0,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",San Francisco,1.0,-122.441535263,37.7257735124
"POLYGON ((-122.4414010557753 37.72565899188679, -122.4414647387763 37.72561038813628, -122.4417830233825 37.7257829476528, -122.4417287344318 37.72583664279475, -122.4414010557753 37.72565899188679))",San Francisco,3202016,RESIDENT,SINGLE,239896.0,159930.0,2000.0,1913.0,1190.0,0.0,1.0,1.0,0.0, ,_,RT,262.676721694,971768,134.0,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",San Francisco,1.0,-122.441594245,37.7257223663
"POLYGON ((-122.4414647387763 37.72561038813628, -122.4415411571617 37.72555206468947, -122.4418481715935 37.72571851288215, -122.4417830233825 37.7257829476528, -122.4414647387763 37.72561038813628))",San Francisco,3202017,RESIDENT,SINGLE,44838.0,71746.0,1980.0,1913.0,980.0,0.0,1.0,1.0,0.0, ,_,RT,305.128396264,971769,134.0,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",San Francisco,1.0,-122.44165906,37.7256661629
"POLYGON ((-122.4418481715935 37.72571851288215, -122.4419240064347 37.7256435080365, -122.4422102099917 37.72579712958526, -122.4421428296278 37.72587826058268, -122.4418481715935 37.72571851288215))",San Francisco,3202019,RESIDENT,SINGLE,27970.0,34070.0,,1925.0,1830.0,0.0,1.0,1.0,0.0, ,_,RT,331.591718632,971771,134.0,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",San Francisco,1.0,-122.442031436,37.7257597388
"POLYGON ((-122.4411463273809 37.72585340286262, -122.4412100096044 37.72580480017088, -122.4415658636831 37.72599772722303, -122.4415115744187 37.72605142226307, -122.4411463273809 37.72585340286262))",San Francisco,3202012,RESIDENT,SINGLE,126470.0,180856.0,1997.0,1923.0,1008.0,0.0,1.0,1.0,0.0, ,_,RT,293.227717478,971764,134.0,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",San Francisco,1.0,-122.441358316,37.7259269492
"POLYGON ((-122.440695825124 37.72635745186495, -122.4407388347774 37.72629764164283, -122.4411105904075 37.7264991906266, -122.4410629851957 37.72655651000416, -122.440695825124 37.72635745186495))",San Francisco,3202003,RESIDENT,SINGLE,520200.0,208080.0,,1925.0,1240.0,0.0,1.0,1.0,0.0, ,_,RT,300.471046553,971755,134.0,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",San Francisco,1.0,-122.440902106,37.726427638
"POLYGON ((-122.440695825124 37.72635745186495, -122.4410629851957 37.72655651000416, -122.4410153787528 37.7266138284799, -122.4406528154483 37.72641726387248, -122.440695825124 37.72635745186495))",San Francisco,3202002,RESIDENT,SINGLE,201888.0,208620.0,1993.0,1926.0,2567.0,0.0,1.0,1.0,0.0, ,_,RT,296.735501877,971754,134.0,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",San Francisco,1.0,-122.440856798,37.7264862018
"POLYGON ((-122.4410153787528 37.7266138284799, -122.4410629851957 37.72655651000416, -122.4414191532594 37.72674960629271, -122.4413715469674 37.7268069249105, -122.4410153787528 37.7266138284799))",San Francisco,3202001,MIXRES,APTS,61476.0,97012.0,1975.0,1914.0,4010.0,0.0,3.0,2.0,0.0, ,_,MR,289.661352181,971753,134.0,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",San Francisco,1.0,-122.441217266,37.7266817174
"POLYGON ((-122.4415411571617 37.72555206468947, -122.4416288935671 37.72548510202268, -122.4419240064347 37.7256435080365, -122.4418481715935 37.72571851288215, -122.4415411571617 37.72555206468947))",San Francisco,3202018,RESIDENT,SINGLE,197966.0,131974.0,1993.0,1925.0,1485.0,0.0,1.0,1.0,0.0, ,_,RT,339.044421334,971770,134.0,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",San Francisco,1.0,-122.441735615,37.725600244
"POLYGON ((-122.4417830233825 37.7257829476528, -122.4418481715935 37.72571851288215, -122.4421428296278 37.72587826058268, -122.4420857036583 37.72594704417941, -122.4417830233825 37.7257829476528))",San Francisco,3202020,RESIDENT,SINGLE,243476.0,127823.0,1998.0,1948.0,1269.0,0.0,1.0,1.0,0.0, ,_,RT,291.483384136,971772,134.0,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",San Francisco,1.0,-122.441964795,37.7258318404
"POLYGON ((-122.4417287344318 37.72583664279475, -122.4417830233825 37.7257829476528, -122.4420857036583 37.72594704417941, -122.4420380995284 37.7260043630553, -122.4417287344318 37.72583664279475))",San Francisco,3202021,RESIDENT,SINGLE,311512.0,207675.0,2000.0,1922.0,1033.0,0.0,1.0,1.0,0.0, ,_,RT,248.879318318,971773,134.0,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",San Francisco,1.0,-122.441908797,37.7258928504
"POLYGON ((-122.4416744442685 37.72589033792997, -122.4417287344318 37.72583664279475, -122.4420380995284 37.7260043630553, -122.4419904942146 37.72606168283099, -122.4416744442685 37.72589033792997))",San Francisco,3202022,RESIDENT,SINGLE,158370.0,109534.0,1994.0,1922.0,983.0,0.0,1.0,1.0,0.0, ,_,RT,254.319087699,971774,134.0,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",San Francisco,1.0,-122.441857852,37.7259483556
