geometry,county_id,apn,land_use_type_id,res_type,land_value,improvement_value,year_assessed,year_built,building_sqft,non_residential_sqft,residential_units,stories,tax_exempt,condo_identifier,imputation_flag,development_type_id,calc_area,parcel_id,zone_id,general_plan_name,city,priority,x,y
"POLYGON ((-121.726183837799 38.00169864172602, -121.7261866969077 38.00142862581333, -121.7263706134816 38.00142972897322, -121.7263949223047 38.00142987514254, -121.7263948366086 38.00143811542279, -121.72639206614 38.0017000229764, -121.726183837799 38.00169864172602))",Contra Costa,292403,11.0,single,80877.0,122123.0,2002.0,1993.0,1683.0,0.0,1.0,0.0,0.0,1761FAIRHAVEN94561,_,HS,548.232633022,604200,1182.0,222 - Single Family High,Oakley,1.0,-121.72628939,38.0015642917
"POLYGON ((-121.7192097152814 38.0016183959069, -121.7192469870475 38.00137125486682, -121.7195826544256 38.00153988296237, -121.719760265485 38.00162910669997, -121.7197721330505 38.00163506775244, -121.719730390315 38.001692651436, -121.7196937914825 38.00175929800972, -121.7192097152814 38.0016183959069))",Contra Costa,292381,11.0,single,108321.0,97179.0,2006.0,1990.0,1804.0,0.0,1.0,0.0,0.0,283STONY HILL94561,_,HS,1024.08156455,604175,1182.0,222 - Single Family High,Oakley,1.0,-121.719459026,38.0015848936
"POLYGON ((-121.7255591739939 38.00169449903699, -121.7255620554348 38.00142231899468, -121.7257702671484 38.00142444544434, -121.7257673952737 38.00169588146013, -121.7255591739939 38.00169449903699))",Contra Costa,292379,11.0,single,49537.0,153463.0,2006.0,1993.0,1683.0,0.0,1.0,0.0,0.0,1743FAIRHAVEN94561,_,HS,551.719160398,604172,1182.0,222 - Single Family High,Oakley,1.0,-121.725664675,38.001559286
"POLYGON ((-121.7257673952737 38.00169588146013, -121.7257702671484 38.00142444544434, -121.7257997395033 38.00142474674249, -121.7259784364168 38.00143088939736, -121.7259757022063 38.0016890173202, -121.7259756165094 38.0016972603841, -121.7257673952737 38.00169588146013))",Contra Costa,292384,11.0,single,37562.0,114938.0,2008.0,1993.0,1021.0,0.0,1.0,0.0,0.0,1749FAIRHAVEN94561,_,HS,546.445574519,604178,1182.0,222 - Single Family High,Oakley,1.0,-121.725872575,38.0015619591
"POLYGON ((-121.7425671664118 38.00152906408319, -121.7425629503633 38.00108110209268, -121.743989261417 38.00107150950466, -121.7439913985817 38.00129726983278, -121.7439934613881 38.00151695337225, -121.7425671664118 38.00152906408319))",Contra Costa,292409,50.0,,229435.0,0.0,2002.0,,0.0,0.0,0.0,0.0,0.0,,_,VT,6211.07022547,604206,1182.0,222 - Light Industrial,Oakley,1.0,-121.743277542,38.0012996625
"POLYGON ((-121.7251427319552 38.00169173656704, -121.7251456314194 38.00141805386224, -121.7253524513998 38.00142017074823, -121.7253509527277 38.00169311659533, -121.7251427319552 38.00169173656704))",Contra Costa,292365,11.0,single,57237.0,160263.0,2008.0,1993.0,2108.0,0.0,1.0,0.0,0.0,1731FAIRHAVEN94561,_,HS,552.910000661,604157,1182.0,222 - Single Family High,Oakley,1.0,-121.725247893,38.0015559221
"POLYGON ((-121.7253509527277 38.00169311659533, -121.7253524513998 38.00142017074823, -121.7255620554348 38.00142231899468, -121.7255591739939 38.00169449903699, -121.7253509527277 38.00169311659533))",Contra Costa,292373,11.0,single,100572.0,92928.0,2006.0,1993.0,1512.0,0.0,1.0,0.0,0.0,1737FAIRHAVEN94561,_,HS,555.089450282,604166,1182.0,222 - Single Family High,Oakley,1.0,-121.725456111,38.0015573749
"POLYGON ((-121.7215433322662 38.00163804878056, -121.7217083993941 38.00139156727377, -121.7219481778296 38.001471692031, -121.7216861527354 38.00171477837239, -121.7216473219504 38.00168917920486, -121.7215433322662 38.00163804878056))",Contra Costa,292320,11.0,single,45600.0,182400.0,2008.0,1990.0,1933.0,0.0,1.0,0.0,0.0,337STONY HILL94561,_,HS,616.410711934,604108,1182.0,222 - Single Family High,Oakley,1.0,-121.721730665,38.001546173
"POLYGON ((-121.7160619656575 38.0014542233278, -121.716192524533 38.00163027875321, -121.7158809195118 38.00176742392778, -121.7158154459196 38.0016401899958, -121.7158355595601 38.0015771887559, -121.715996398661 38.00148405666692, -121.7160619656575 38.0014542233278))",Contra Costa,292301,11.0,single,87017.0,100483.0,2009.0,1992.0,1676.0,0.0,1.0,0.0,0.0,354LAKESPRING94561,_,HS,630.702229479,604087,1182.0,222 - Single Family High,Oakley,1.0,-121.715989201,38.00161181
"POLYGON ((-121.7247262824179 38.00168896957556, -121.7247291969353 38.00141378980928, -121.7249147438009 38.00141568843281, -121.7249374121718 38.00141592082133, -121.7249345036608 38.00169035311703, -121.7247262824179 38.00168896957556))",Contra Costa,292343,11.0,single,51396.0,175604.0,2008.0,1993.0,1888.0,0.0,1.0,0.0,0.0,1719FAIRHAVEN94561,_,HS,557.80980454,604133,1182.0,222 - Single Family High,Oakley,1.0,-121.724831802,38.0015522576
