geometry,county_id,apn,land_use_type_id,res_type,land_value,improvement_value,year_assessed,year_built,building_sqft,non_residential_sqft,residential_units,stories,tax_exempt,condo_identifier,imputation_flag,development_type_id,calc_area,parcel_id,zone_id,general_plan_name,city,priority,x,y
"POLYGON ((-121.8068738299577 37.22876076088984, -121.8072076541533 37.22871970001378, -121.8072100105103 37.22873589417304, -121.807231276128 37.22887002493616, -121.8068988357362 37.22891120004017, -121.8068738299577 37.22876076088984))",Santa Clara,68950004,RSFR,single,61812.0,144228.0,1995.0,1969.0,1475.0,0.0,1.0,1.0,0.0,006364WOOSLEY95123,_,HS,503.08405596,1673317,662.0,Residential Neighborhood,San Jose,1.0,-121.807052794,37.2288153886
"POLYGON ((-121.8068483197643 37.2286072841659, -121.806845462382 37.22859010389438, -121.807184897854 37.22856355296002, -121.8072076541533 37.22871970001378, -121.8068738299577 37.22876076088984, -121.8068483197643 37.2286072841659))",Santa Clara,68950003,RSFR,single,21869.9439,135581.0561,1975.0,1969.0,2005.0,0.0,1.0,1.0,0.0,006370WOOSLEY95123,_,HS,550.232714463,1673316,662.0,Residential Neighborhood,San Jose,1.0,-121.807025393,37.2286586522
"POLYGON ((-121.806817554362 37.22842220250462, -121.807173218888 37.22841328693364, -121.8071783134056 37.22851836231035, -121.807184897854 37.22856355296002, -121.806845462382 37.22859010389438, -121.806817554362 37.22842220250462))",Santa Clara,68950002,RSFR,single,258941.7446,316612.2554,2002.0,1969.0,1617.0,0.0,1.0,2.0,0.0,006378WOOSLEY95123,_,HS,545.700836338,1673315,662.0,Residential Neighborhood,San Jose,1.0,-121.80700114,37.2284969189
"POLYGON ((-121.8068076790889 37.22837899754926, -121.8067806470951 37.22826075111539, -121.8069506389146 37.22825604715827, -121.8071671225322 37.22825005715313, -121.8071707384208 37.22836209327337, -121.807173218888 37.22841328693364, -121.806817554362 37.22842220250462, -121.8068076790889 37.22837899754926))",Santa Clara,68950001,RSFR,single,23844.7296,62051.2704,1976.0,1969.0,1475.0,0.0,1.0,1.0,0.0,006384WOOSLEY95123,_,HS,594.889097761,1673314,662.0,Residential Neighborhood,San Jose,1.0,-121.806984527,37.2283354367
"POLYGON ((-121.8068988357362 37.22891120004017, -121.807231276128 37.22887002493616, -121.8072556649654 37.22902388401674, -121.8069240555693 37.22906291791975, -121.8068988357362 37.22891120004017))",Santa Clara,68950005,RSFR,single,169507.66,207092.34,2003.0,1969.0,1203.0,0.0,1.0,1.0,0.0,006358WOOSLEY95123,_,HS,509.402297187,1673318,662.0,Residential Neighborhood,San Jose,1.0,-121.807077813,37.2289669186
"POLYGON ((-121.8069240555693 37.22906291791975, -121.8072556649654 37.22902388401674, -121.8072617666397 37.22906237495084, -121.8072824709695 37.22917444924438, -121.8069491516748 37.22921389040225, -121.8069240555693 37.22906291791975))",Santa Clara,68950006,RSFR,single,107703.69,210006.31,1992.0,1969.0,2186.0,0.0,1.0,2.0,0.0,006350WOOSLEY95123,_,HS,503.124266447,1673319,662.0,Residential Neighborhood,San Jose,1.0,-121.807102629,37.2291188911
"POLYGON ((-121.8069732769869 37.22935903301841, -121.8073085724999 37.22931576156095, -121.8073363340941 37.229466059956, -121.80699784456 37.2295068288981, -121.8069732769869 37.22935903301841))",Santa Clara,68950008,RSFR,single,18998.842,45733.158,1980.0,1969.0,1203.0,0.0,1.0,1.0,0.0,006334WOOSLEY95123,_,HS,505.341392706,1673321,662.0,Residential Neighborhood,San Jose,1.0,-121.807154559,37.2294119536
"POLYGON ((-121.8062126749891 37.22826883741283, -121.8063946117568 37.22826633683288, -121.8064507312103 37.22826556525043, -121.8064021188128 37.22853696255876, -121.806388652816 37.22853508072681, -121.8063492892998 37.22853802318566, -121.8063199171952 37.22854441114701, -121.8062839004632 37.228548060291, -121.8062165242334 37.22855022153431, -121.8062126749891 37.22826883741283))",Santa Clara,68950031,RSFR,single,18101.8071,46989.1929,,1975.0,1400.0,0.0,1.0,1.0,0.0,006347MAYO95123,_,HS,574.972123461,1673344,662.0,Residential Neighborhood,San Jose,1.0,-121.806319971,37.2283996892
"POLYGON ((-121.8064021188128 37.22853696255876, -121.8064507312103 37.22826556525043, -121.8065797713954 37.22826379302273, -121.8067603927626 37.22826130926845, -121.8067806470951 37.22826075111539, -121.8068076790889 37.22837899754926, -121.8066224687368 37.22847586528874, -121.8064813258534 37.22857007203445, -121.8064751774546 37.22856402176851, -121.8064494812937 37.22854906128252, -121.8064195304226 37.22853939931014, -121.8064021188128 37.22853696255876))",Santa Clara,68950030,RSFR,single,46998.6198,126684.3802,1983.0,1971.0,1410.0,0.0,1.0,1.0,0.0,006343MAYO95123,_,HS,801.857274256,1673343,662.0,Residential Neighborhood,San Jose,1.0,-121.806583983,37.2283853245
"POLYGON ((-121.8064813258534 37.22857007203445, -121.8066224687368 37.22847586528874, -121.8068076790889 37.22837899754926, -121.806817554362 37.22842220250462, -121.806845462382 37.22859010389438, -121.8068483197643 37.2286072841659, -121.8065168583484 37.22864727138428, -121.8065167105278 37.2286352855668, -121.8065096146355 37.22860781036432, -121.8064957633757 37.22858427948807, -121.8064813258534 37.22857007203445))",Santa Clara,68950029,RSFR,single,48280.0758,113353.9242,1980.0,1971.0,1410.0,0.0,1.0,1.0,0.0,006339MAYO95123,_,HS,553.89806136,1673342,662.0,Residential Neighborhood,San Jose,1.0,-121.806689124,37.2285377292
"POLYGON ((-121.8065168583484 37.22864727138428, -121.8068483197643 37.2286072841659, -121.8068738299577 37.22876076088984, -121.8065301972613 37.22880302726004, -121.8065140132286 37.2287063370057, -121.8065171214462 37.22866827060201, -121.8065168583484 37.22864727138428))",Santa Clara,68950028,RSFR,single,183424.23,224275.77,2003.0,1971.0,1412.0,0.0,1.0,2.0,0.0,006335MAYO95123,_,HS,527.551495472,1673341,662.0,Residential Neighborhood,San Jose,1.0,-121.806690367,37.2287052522
