geometry,county_id,apn,land_use_type_id,res_type,land_value,improvement_value,year_assessed,year_built,building_sqft,non_residential_sqft,residential_units,stories,tax_exempt,condo_identifier,imputation_flag,development_type_id,calc_area,parcel_id,zone_id,general_plan_name,city,priority,x,y
"POLYGON ((-122.4867301960298 37.59937611332492, -122.4866172137044 37.59932511688854, -122.4866063466005 37.59897311201874, -122.4866970748869 37.59898134504729, -122.4867878668051 37.59898911543014, -122.4867821993132 37.59914572045712, -122.4867771685546 37.59928478592635, -122.4867731593683 37.59939550401652, -122.4867301960298 37.59937611332492))",San Mateo,22522070,01,single,209486.0,209486.0,2002.0,,,0.0,1.0,,0.0, ,_,HS,627.637078003,1098218,224.0,Low Density Residential,Pacifica,1.0,-122.486698428,37.5991666202
"POLYGON ((-122.4865611175093 37.5992997973832, -122.4864290127781 37.59921131641616, -122.4863994167827 37.5991914937916, -122.4864155499418 37.59895427899507, -122.4866063466005 37.59897311201874, -122.4866172137044 37.59932511688854, -122.4865611175093 37.5992997973832))",San Mateo,22522080,01,single,361041.0,361041.0,2000.0,,,0.0,1.0,,0.0, ,_,HS,601.511807128,1098219,224.0,Low Density Residential,Pacifica,1.0,-122.486515799,37.5991191177
"POLYGON ((-122.4862969048365 37.59912283261231, -122.4860523771405 37.5990398568342, -122.4860609250403 37.59902494994266, -122.4860690058153 37.59900987512933, -122.4860766164543 37.5989946489273, -122.4860837501287 37.59897927419904, -122.4860904038272 37.59896376747761, -122.4860926961066 37.59895897091023, -122.4860955424408 37.598954365519, -122.4860989162473 37.59894999021122, -122.4861027841149 37.5989458867565, -122.4861071192414 37.59894208582481, -122.4861118846913 37.59893862649829, -122.4861170292857 37.5989355316174, -122.4861225194669 37.59893283746023, -122.4861282969345 37.59893055874653, -122.4861343209358 37.59892872088769, -122.4861405297193 37.5989273386618, -122.4861468751909 37.59892642112213, -122.486153302428 37.5989259801843, -122.486159752837 37.59892601958499, -122.486166167678 37.59892653756914, -122.4862492271606 37.59893617233246, -122.4863323557082 37.5989454185398, -122.4864155499418 37.59895427899507, -122.4863994167827 37.5991914937916, -122.4862969048365 37.59912283261231))",San Mateo,22522090,01,single,225650.0,225650.0,2002.0,,,0.0,1.0,,0.0, ,_,HS,556.261790382,1098220,224.0,Low Density Residential,Pacifica,1.0,-122.486261398,37.5990286256
"POLYGON ((-122.4860523771405 37.5990398568342, -122.4862969048365 37.59912283261231, -122.486072545041 37.59932127904683, -122.4859616443138 37.59924190573428, -122.4859570280657 37.59923827519897, -122.4859528622324 37.59923431565502, -122.4859491788251 37.59923006227319, -122.4859460168302 37.5992255528536, -122.4859433980523 37.59922082823355, -122.4859413511249 37.59921592638792, -122.485939891097 37.59921089376217, -122.4859390330176 37.59920577680163, -122.4859387814363 37.59920061663492, -122.4859391410492 37.59919545988223, -122.4859401061259 37.59919035059288, -122.485941671156 37.59918534105337, -122.4859438198365 37.59918046725038, -122.4859465327064 37.59917577621206, -122.4859497901583 37.59917130947483, -122.4859535586343 37.59916710331677, -122.4859662947217 37.59915388655317, -122.4859786097992 37.59914041867695, -122.4859904937339 37.59912670810049, -122.4860019399165 37.59911276592362, -122.486012945043 37.59909859769638, -122.486023495529 37.59908421188931, -122.4860335882902 37.59906962228987, -122.486043220022 37.59905483444794, -122.4860523771405 37.5990398568342))",San Mateo,22522100,01,single,216191.0,216191.0,1995.0,,,0.0,1.0,,0.0, ,_,HS,519.57416163,1098221,224.0,Low Density Residential,Pacifica,1.0,-122.486095285,37.5991728296
"POLYGON ((-122.486072545041 37.59932127904683, -122.4862969048365 37.59912283261231, -122.4863994167827 37.5991914937916, -122.4864290127781 37.59921131641616, -122.4862008584344 37.5994131181292, -122.486072545041 37.59932127904683))",San Mateo,22522110,01,single,226954.0,226954.0,1995.0,,,0.0,1.0,,0.0, ,_,HS,455.283908297,1098222,224.0,Low Density Residential,Pacifica,1.0,-122.486250012,37.5992672625
"POLYGON ((-122.4862008584344 37.5994131181292, -122.4864290127781 37.59921131641616, -122.4865611175093 37.5992997973832, -122.486329172071 37.59950495432471, -122.4862008584344 37.5994131181292))",San Mateo,22522120,01,single,213260.0,213260.0,2003.0,,,0.0,1.0,,0.0, ,_,HS,462.906844052,1098223,224.0,Low Density Residential,Pacifica,1.0,-122.486380219,37.5993574206
"POLYGON ((-122.486329172071 37.59950495432471, -122.4865611175093 37.5992997973832, -122.4866172137044 37.59932511688854, -122.4867301960298 37.59937611332492, -122.4864703192356 37.59960597669357, -122.486329172071 37.59950495432471))",San Mateo,22522130,01,single,194019.0,194019.0,2002.0,,,0.0,1.0,,0.0, ,_,HS,544.319289453,1098224,224.0,Low Density Residential,Pacifica,1.0,-122.486524169,37.5994475498
"POLYGON ((-122.4867821993132 37.59914572045712, -122.4867878668051 37.59898911543014, -122.4868712009115 37.59899583875953, -122.4869545799896 37.59900217668612, -122.4870380073424 37.59900812365988, -122.4870446034738 37.59900883631939, -122.4870510782809 37.59901004824096, -122.4870573797792 37.59901175206173, -122.4870634453378 37.59901392961087, -122.4870692192279 37.5990165626008, -122.4870746489518 37.59901962444825, -122.4870796785608 37.59902308862833, -122.4870842692144 37.59902692283305, -122.4870883750971 37.5990310921251, -122.4870919570752 37.59903555321339, -122.487094979686 37.5990402709857, -122.4870974209044 37.59904519636764, -122.4870992519495 37.59905028589319, -122.4871004612226 37.59905549305871, -122.4871184281553 37.59916129900644, -122.4867821993132 37.59914572045712))",San Mateo,22522060,01,single,452880.0,452880.0,2007.0,,,0.0,1.0,,0.0, ,_,HS,473.179342976,1098217,224.0,Low Density Residential,Pacifica,1.0,-122.486942511,37.5990789303
"POLYGON ((-122.4867771685546 37.59928478592635, -122.4867821993132 37.59914572045712, -122.4871184281553 37.59916129900644, -122.487135280281 37.5992605199275, -122.4871369658073 37.59927141089165, -122.4871383309765 37.59928232924503, -122.4871393688135 37.59929327235852, -122.486780194862 37.59928485566957, -122.4867771685546 37.59928478592635))",San Mateo,22522050,01,single,239998.0,239998.0,1998.0,,,0.0,1.0,,0.0, ,_,HS,463.631486665,1098216,224.0,Low Density Residential,Pacifica,1.0,-122.486952927,37.5992220985
"POLYGON ((-122.4867731593683 37.59939550401652, -122.4867771685546 37.59928478592635, -122.486780194862 37.59928485566957, -122.4871393688135 37.59929327235852, -122.4871402274891 37.59930720452097, -122.4871405582339 37.5993211483508, -122.4871403677297 37.59933509549408, -122.4871396556097 37.59934903222184, -122.4871384181295 37.59936294760923, -122.4871366583001 37.59937682512318, -122.4871268123306 37.59944437613461, -122.4868183838202 37.59941591684662, -122.4867731593683 37.59939550401652))",San Mateo,22522040,01,single,239998.0,239998.0,1995.0,,,0.0,1.0,,0.0, ,_,HS,490.447467362,1098215,224.0,Low Density Residential,Pacifica,1.0,-122.486962119,37.5993582829
