geometry,county_id,apn,land_use_type_id,res_type,land_value,improvement_value,year_assessed,year_built,building_sqft,non_residential_sqft,residential_units,stories,tax_exempt,condo_identifier,imputation_flag,development_type_id,calc_area,parcel_id,zone_id,general_plan_name,city,priority,x,y
"POLYGON ((-122.2384841768749 38.13295509941404, -122.2386516938773 38.13281211085086, -122.2388162595772 38.1326708559879, -122.2388818561691 38.13261053301172, -122.2388991863082 38.13259642565274, -122.2389165258342 38.1325830015256, -122.239030777892 38.13250360095481, -122.2390923190391 38.13246716643165, -122.239113143747 38.13245648210696, -122.2391339666688 38.13244579778216, -122.2391863633346 38.13242185370797, -122.2392071872482 38.13241254149926, -122.2392297565866 38.13240357150222, -122.2393000766828 38.13236949313221, -122.2393226452311 38.13236189524992, -122.2393582132421 38.13235084842689, -122.239380784071 38.13234393800001, -122.2394051032395 38.13233770999646, -122.2394276781234 38.1323314842118, -122.2394857871028 38.13231526181733, -122.2395083624865 38.13230972348732, -122.2395326797175 38.13230452174763, -122.2395569963192 38.13229966584866, -122.2395795786964 38.1322951594004, -122.2396434059836 38.13228628194867, -122.2397865931081 38.13226999041655, -122.2401872568589 38.13223416393496, -122.2403256531202 38.13221917654131, -122.2408772874684 38.13216153501565, -122.2408868506513 38.1321620295431, -122.2408946713426 38.1321625277181, -122.2409024991052 38.13216354183292, -122.2409120645381 38.13216523696856, -122.2409198916197 38.1321671086658, -122.240929461088 38.13217000581239, -122.2409381607861 38.13217307910779, -122.2409554542785 38.13218373173932, -122.2409624191202 38.13218749192008, -122.2409693903535 38.13219262562436, -122.2409781010391 38.13219844034482, -122.2409833292585 38.13220289163328, -122.2409876882831 38.13220769058658, -122.2409920555605 38.13221282693183, -122.2410028058422 38.13229970560253, -122.2410108319115 38.13257076207634, -122.2406013625581 38.13258246116838, -122.2402928190851 38.13268584572459, -122.2400337546896 38.13278408899713, -122.2397699336224 38.13288977022863, -122.2397352124308 38.13290288626485, -122.2395184411907 38.13299706021991, -122.2392126152464 38.13314031800934, -122.2391865803451 38.13315307138117, -122.238944871489 38.13328906315915, -122.2385149301141 38.13354917844163, -122.2384841768749 38.13295509941404), (-122.2387967233128 38.1330068086522, -122.2388123175332 38.13299304794155, -122.2388314869839 38.13300639346256, -122.2388592142558 38.13298230954396, -122.2388400472249 38.13296862098975, -122.2388660408727 38.13294454207421, -122.2388920413528 38.13292252133584, -122.2389112048216 38.13293620988866, -122.2389406694785 38.13291006414572, -122.2389197652719 38.13289637640082, -122.2389526926901 38.13286782082825, -122.2389718579405 38.13288151077309, -122.2389995852505 38.13285639772217, -122.2389804217814 38.13284270777827, -122.2390064169832 38.13281965792653, -122.2390809408553 38.1327532597925, -122.2391017380742 38.1327353662133, -122.2391762536389 38.13266759590368, -122.2392145811976 38.13269463128244, -122.2392821731305 38.13263442623957, -122.2391968027501 38.13257419341917, -122.2391096859614 38.13251328231745, -122.2390421022597 38.13257383027381, -122.2390229375874 38.13256082781169, -122.2389466893974 38.13262997515672, -122.2389275265026 38.13261697126904, -122.238898065521 38.13264311700034, -122.2389172266376 38.13265612089667, -122.2388946932332 38.13267538877279, -122.2388687008434 38.1326998135363, -122.238849539724 38.13268680963179, -122.2388200804651 38.13271295533968, -122.2387906158547 38.13273910386291, -122.2388097787526 38.1327521063677, -122.2387820497684 38.13277618887156, -122.2387508570826 38.13280508663981, -122.2387294128344 38.13282915608951, -122.2387103716031 38.13281634592325, -122.2386762371135 38.13284162121816, -122.2386467741823 38.13286777110708, -122.2386659370792 38.13288077082436, -122.2386434071013 38.13290004005023, -122.2385654197386 38.1329698782227, -122.2386420784411 38.13302291886433, -122.2387187348425 38.13307630389891, -122.2387967233128 38.1330068086522), (-122.239683673592 38.13250788023715, -122.2397966067262 38.13249322910328, -122.2398278808064 38.13248939196236, -122.2399373353649 38.13247508956813, -122.2399755599487 38.13247020317004, -122.2399808444771 38.13249044514496, -122.2400225428673 38.13248486401407, -122.2400172594887 38.1324649692891, -122.2400659077688 38.13245868898417, -122.2400694515881 38.13247893036943, -122.2401128871385 38.13247334979864, -122.2401093432978 38.13245310560298, -122.240145828924 38.13244822418324, -122.2401857877154 38.1324429924686, -122.240191072301 38.1324632344338, -122.2402310310927 38.13245800129759, -122.2402257465055 38.13243776214593, -122.2402500717788 38.13243496568534, -122.2403664814106 38.13241996369947, -122.2403488343001 38.13234037054915, -122.2403329196797 38.13226043215103, -122.2402165156298 38.13227543127984, -122.2401852410504 38.13227961718393, -122.2401817024268 38.13226040348447, -122.240136528076 38.13226598771051, -122.2400948280372 38.13227156748049, -122.2401001091378 38.13229077895222, -122.2400584097097 38.13229601426897, -122.2400097633144 38.1323022931611, -122.2399697992489 38.1323075248256, -122.2399662648745 38.13228796807785, -122.2399228223148 38.13229355141974, -122.2398793897892 38.1322994763513, -122.2398829318889 38.13231868864687, -122.2398429713648 38.13232392025991, -122.2398099578063 38.13232810968704, -122.239806421056 38.13230889456629, -122.2397629820309 38.13231447784043, -122.23976652588 38.13233369013594, -122.2396518569792 38.13234868788892, -122.23965539547 38.13236790301074, -122.2395546222132 38.13238081071286, -122.2395740458272 38.13247138295915, -122.2395917288982 38.13256093113511, -122.2396924970521 38.13254802059963, -122.239683673592 38.13250788023715), (-122.2385406456249 38.13311619795841, -122.2385408144411 38.13316699740209, -122.2385409638549 38.13321195829816, -122.2385411258318 38.13326069955937, -122.2385412786706 38.13330669095329, -122.2385414303696 38.13335233931696, -122.2385415900533 38.13340039030037, -122.2386458797233 38.13340017403382, -122.2386457199698 38.13335212305059, -122.2386455682045 38.13330647468705, -122.2386454152989 38.13326048329324, -122.2386452532512 38.1332117420322, -122.238645103772 38.13316678113628, -122.238644934882 38.13311598169274, -122.2385406456249 38.13311619795841))",Solano,94251010,9700,,0.0,0.0,,,0.0,0.0,,,0.0, ,_,VAC,11201.974111,1789382,1243.0,,Unincorporated Solano,1.0,-122.239677906,38.1327043084
"POLYGON ((-122.242978813117 38.13116508896992, -122.2429439051552 38.13112260130939, -122.2430063698789 38.13109020603034, -122.2430395314339 38.13112995028651, -122.2430674553844 38.13116352819605, -122.2430032534959 38.13119592717761, -122.242978813117 38.13116508896992))",Solano,94441110,1500,single,15000.0,60000.0,,1984.0,1121.0,0.0,1.0,,0.0, ,_,HT,64.0055271957,1790040,1243.0,,Unincorporated Solano,1.0,-122.243005484,38.1311431045
"POLYGON ((-122.2430063698789 38.13109020603034, -122.2429906617802 38.13107101812129, -122.2430583332367 38.13103620918166, -122.2430653138052 38.13104408840711, -122.2430913366434 38.13103030367879, -122.2431227523413 38.1310679934025, -122.2430967229943 38.13108143511893, -122.2431037093753 38.13109102808812, -122.2430568715078 38.13111807199369, -122.2430395314339 38.13112995028651, -122.2430063698789 38.13109020603034))",Solano,94441120,1500,single,19000.0,56000.0,,1981.0,1139.0,0.0,1.0,,0.0, ,_,HT,67.0060556319,1790041,1243.0,,Unincorporated Solano,1.0,-122.24305713,38.1310766411
"POLYGON ((-122.242860518593 38.13113513356835, -122.2429128804767 38.13119886228157, -122.2429181180395 38.13120606053629, -122.2428521853426 38.13123983662504, -122.2428452041544 38.13123229901479, -122.242838263076 38.13123609124408, -122.2428225562197 38.1312162144318, -122.2428294966871 38.13121276804929, -122.2427928464067 38.13116925632751, -122.242860518593 38.13113513356835))",Solano,94441130,1500,single,19000.0,56000.0,,1981.0,1139.0,0.0,1.0,,0.0, ,_,HT,67.4671050367,1790042,1243.0,,Unincorporated Solano,1.0,-122.242855295,38.1311885151
"POLYGON ((-122.242860518593 38.13113513356835, -122.2428552856882 38.1311293088384, -122.2429212182869 38.13109553415423, -122.2429439051552 38.13112260130939, -122.242978813117 38.13116508896992, -122.2429128804767 38.13119886228157, -122.242860518593 38.13113513356835))",Solano,94441140,1500,single,26000.0,49000.0,,1984.0,1121.0,0.0,1.0,,0.0, ,_,HT,63.507961593,1790043,1243.0,,Unincorporated Solano,1.0,-122.242917184,38.1311471543
"POLYGON ((-122.2429212182869 38.13109553415423, -122.2428880592076 38.13105544542029, -122.2429505221134 38.13102304876966, -122.2429906617802 38.13107101812129, -122.2430063698789 38.13109020603034, -122.2429439051552 38.13112260130939, -122.2429212182869 38.13109553415423))",Solano,94441150,1500,single,20000.0,55000.0,,1984.0,1121.0,0.0,1.0,,0.0, ,_,HT,58.5649047424,1790044,1243.0,,Unincorporated Solano,1.0,-122.242947234,38.1310728278
"POLYGON ((-122.2429505221134 38.13102304876966, -122.2429383064164 38.13100763105767, -122.2429573899919 38.13099763718489, -122.2429608834398 38.13100277670595, -122.2430094695138 38.13097796307827, -122.2430181917643 38.13098823985758, -122.243045955279 38.13097445286871, -122.2430791168071 38.13101419851885, -122.2430513532834 38.13102798551579, -122.2430583332367 38.13103620918166, -122.2429906617802 38.13107101812129, -122.2429505221134 38.13102304876966))",Solano,94441160,1500,single,16000.0,59000.0,,1981.0,1139.0,0.0,1.0,,0.0, ,_,HT,71.3798192025,1790045,1243.0,,Unincorporated Solano,1.0,-122.243009512,38.1310191621
"POLYGON ((-122.2429216273364 38.13089295272437, -122.2430014381993 38.13085159493973, -122.2430311078222 38.130888257871, -122.2430468136393 38.13090572920887, -122.243034667045 38.13091124761051, -122.2430486251374 38.13092769213567, -122.2429983102071 38.1309538857802, -122.2429808585889 38.13093332801548, -122.2429687136835 38.13093987409923, -122.2429390433849 38.13090458609616, -122.2429321024107 38.13090734642063, -122.2429216273364 38.13089295272437))",Solano,94441170,1500,single,21000.0,51000.0,,1981.0,1100.0,0.0,1.0,,0.0, ,_,HT,67.5726368718,1790046,1243.0,,Unincorporated Solano,1.0,-122.242990804,38.1309033659
"POLYGON ((-122.2428693295299 38.13084809912292, -122.2429595534062 38.13080122945475, -122.2429892248382 38.13083686188833, -122.2430014381993 38.13085159493973, -122.2429216273364 38.13089295272437, -122.2429112113463 38.13089812161442, -122.2428693295299 38.13084809912292))",Solano,94441180,1500,single,14000.0,58000.0,,1981.0,1100.0,0.0,1.0,,0.0, ,_,HT,63.2004675826,1790047,1243.0,,Unincorporated Solano,1.0,-122.242935432,38.1308497742
"POLYGON ((-122.2428378607349 38.13079359380603, -122.2429194110523 38.13075188937445, -122.242949081825 38.13078786485229, -122.2429595534062 38.13080122945475, -122.2428693295299 38.13084809912292, -122.2428291842668 38.13079841457836, -122.2428378607349 38.13079359380603))",Solano,94441190,1500,single,19000.0,53000.0,,1981.0,1100.0,0.0,1.0,,0.0, ,_,HT,61.9615847199,1790048,1243.0,,Unincorporated Solano,1.0,-122.242894336,38.1307998599
