geometry,county_id,apn,land_use_type_id,res_type,land_value,improvement_value,year_assessed,year_built,building_sqft,non_residential_sqft,residential_units,stories,tax_exempt,condo_identifier,imputation_flag,development_type_id,calc_area,parcel_id,zone_id,general_plan_name,city,priority,x,y
"POLYGON ((-121.8429022886074 37.30812631012643, -121.8429071957966 37.30811701821802, -121.8429164758091 37.30810053382314, -121.8429376867529 37.30807119346311, -121.8429496201614 37.30805834056465, -121.8429633680547 37.30804478199669, -121.8429770826345 37.30803338675369, -121.8430117232119 37.30801138534806, -121.8431024469347 37.30795166988005, -121.8433205336541 37.30816329744934, -121.8432312348147 37.30823381417999, -121.8429022886074 37.30812631012643))",Santa Clara,49741038,RSFR,single,220865.2558,336593.7442,2004.0,1977.0,1594.0,0.0,1.0,2.0,0.0,000747ALBANESE95111,_,HS,589.100620633,1578162,574.0,Residential Neighborhood,San Jose,1.0,-121.843113433,37.3081042055
"POLYGON ((-121.8429022886074 37.30812631012643, -121.8432312348147 37.30823381417999, -121.8431397350547 37.30841250795409, -121.8429050549671 37.30833222131638, -121.842881838791 37.30832266983649, -121.842865630737 37.30831318544199, -121.84285917914 37.30830715594301, -121.8428536713562 37.30830075964857, -121.8428454203173 37.30829023374159, -121.8428418819988 37.30827714340649, -121.8428425907196 37.30826072437566, -121.8428475432641 37.308242496551, -121.8428867412874 37.30815573181892, -121.8429022886074 37.30812631012643))",Santa Clara,49741037,RSFR,single,228595.8675,228139.1325,2004.0,1977.0,1257.0,0.0,1.0,1.0,0.0,000745ALBANESE95111,_,HS,650.911169197,1578161,574.0,Residential Neighborhood,San Jose,1.0,-121.843026683,37.3082682134
"POLYGON ((-121.8421787701081 37.30820002573806, -121.8421744689441 37.30819953215086, -121.8420977872579 37.30818522785596, -121.8419581713816 37.30814779825673, -121.8423346348453 37.30790312531457, -121.8424495174405 37.30794514365373, -121.8424106143196 37.30822059913008, -121.8424008690558 37.30822008513005, -121.8423160511243 37.3082152685055, -121.8422502403643 37.30820824677234, -121.8421787701081 37.30820002573806))",Santa Clara,49741036,RSFR,single,109312.6625,160262.3375,1999.0,1977.0,1484.0,0.0,1.0,1.0,0.0,002467LA RAGIONE95111,_,HS,888.85481773,1578160,574.0,Residential Neighborhood,San Jose,1.0,-121.842261886,37.3080831966
"POLYGON ((-121.8424106143196 37.30822059913008, -121.8424495174405 37.30794514365373, -121.8427497777786 37.30805016669793, -121.842684835562 37.30818061882452, -121.8426788404463 37.30820078279896, -121.842663546889 37.30822044431185, -121.8426566991617 37.30822863170644, -121.8426488639662 37.30823391953538, -121.8426394911891 37.30823836677236, -121.8426265182678 37.30824154357195, -121.8426115092155 37.30824263376991, -121.8425990901535 37.30824333985512, -121.8425593679754 37.30823799536632, -121.8425135639894 37.30823075611026, -121.842456752769 37.30822302387996, -121.8424106143196 37.30822059913008))",Santa Clara,49741035,RSFR,single,60626.5,340873.5,2004.0,1977.0,1594.0,0.0,1.0,2.0,0.0,002461LA RAGIONE95111,_,HS,669.815361713,1578159,574.0,Residential Neighborhood,San Jose,1.0,-121.842561283,37.3081081168
"POLYGON ((-121.8424495174405 37.30794514365373, -121.8423346348453 37.30790312531457, -121.8425800736333 37.3077436099792, -121.8428389850199 37.30793945814781, -121.842817071462 37.30796066938318, -121.8427771220712 37.30800363785218, -121.8427510246827 37.30804766173119, -121.8427497777786 37.30805016669793, -121.8424495174405 37.30794514365373))",Santa Clara,49741034,RSFR,single,22048.5682,93449.4318,1978.0,1977.0,1484.0,0.0,1.0,1.0,0.0,000742ALBANESE95111,_,HS,726.878317846,1578158,574.0,Residential Neighborhood,San Jose,1.0,-121.842605199,37.3079021944
"POLYGON ((-121.8425800736333 37.3077436099792, -121.8427628274817 37.3076248313475, -121.8429819647853 37.30783839491014, -121.8429340240385 37.30786956194365, -121.8428604709592 37.3079186580874, -121.8428389850199 37.30793945814781, -121.8425800736333 37.3077436099792))",Santa Clara,49741033,RSFR,single,56301.651,127091.349,,1977.0,1594.0,0.0,1.0,2.0,0.0,000738ALBANESE95111,_,HS,582.232114453,1578157,574.0,Residential Neighborhood,San Jose,1.0,-121.842785689,37.307782429
"POLYGON ((-121.8427628274817 37.3076248313475, -121.8429270403481 37.30751810350728, -121.843146303529 37.30773178914015, -121.8430815698287 37.30777363885493, -121.8429819647853 37.30783839491014, -121.8427628274817 37.3076248313475))",Santa Clara,49741032,RSFR,single,70617.63,404282.37,2003.0,1977.0,2139.0,0.0,1.0,1.0,0.0,000734ALBANESE95111,_,HS,575.162847823,1578156,574.0,Residential Neighborhood,San Jose,1.0,-121.842954519,37.307678254
"POLYGON ((-121.8429270403481 37.30751810350728, -121.8430901409654 37.30741209858814, -121.8433097514433 37.30762612469167, -121.843146303529 37.30773178914015, -121.8429270403481 37.30751810350728))",Santa Clara,49741031,RSFR,single,21160.5988,90035.4012,1977.0,1977.0,1484.0,0.0,1.0,1.0,0.0,000730ALBANESE95111,_,HS,571.997556952,1578155,574.0,Residential Neighborhood,San Jose,1.0,-121.843118331,37.3075720148
"POLYGON ((-121.8430901409654 37.30741209858814, -121.8432521671925 37.30730679333178, -121.8434721219777 37.30752115529816, -121.8433097514433 37.30762612469167, -121.8430901409654 37.30741209858814))",Santa Clara,49741030,RSFR,single,101194.05,210555.95,1996.0,1977.0,2026.0,0.0,1.0,2.0,0.0,000726ALBANESE95111,_,HS,569.126585904,1578154,574.0,Residential Neighborhood,San Jose,1.0,-121.843281067,37.3074665292
"POLYGON ((-121.8432521671925 37.30730679333178, -121.8434147684212 37.30720111018501, -121.8436350748347 37.30741581102367, -121.8434721219777 37.30752115529816, -121.8432521671925 37.30730679333178))",Santa Clara,49741029,RSFR,single,61861.5504,138922.4496,1995.0,1977.0,1674.0,0.0,1.0,1.0,0.0,000722ALBANESE95111,_,HS,572.062093674,1578153,574.0,Residential Neighborhood,San Jose,1.0,-121.843443555,37.3073612038
